days,miles,receipts,output,per_day,per_mile,efficiency,spending_per_day,predicted,error
3,98.0,871.46,866.05,288.68333333333334,8.837244897959183,32.666666666666664,290.4866666666667,909.7159999999999,43.66599999999994
14,545.0,1206.76,1977.89,141.27785714285716,3.6291559633027526,38.92857142857143,86.19714285714285,2412.306,434.41599999999994
1,869.0,1498.88,1398.94,1398.94,1.6098273878020715,869.0,1498.88,1433.3780000000002,34.4380000000001
2,875.0,393.25,640.56,320.28,0.7320685714285714,437.5,196.625,872.7,232.1400000000001
8,888.0,2296.07,1718.71,214.83875,1.9354842342342342,111.0,287.00875,2620.242,901.5320000000002
1,716.0,1396.41,1376.59,1376.59,1.9226117318435754,716.0,1396.41,1303.046,73.54399999999987
8,1025.0,1031.33,2214.64,276.83,2.1606243902439024,128.125,128.91625,1923.0479999999998,291.5920000000001
9,1064.0,2016.76,1810.94,201.21555555555557,1.7020112781954888,118.22222222222223,224.08444444444444,2631.8559999999998,820.9159999999997
4,463.0,1963.41,1607.34,401.835,3.4715766738660907,115.75,490.8525,1829.3960000000002,222.05600000000027
1,678.0,1478.57,1370.31,1370.31,2.0211061946902653,678.0,1478.57,1335.242,35.067999999999984
1,436.0,1358.14,1154.03,1154.03,2.6468577981651373,436.0,1358.14,1154.084,0.05400000000008731
5,586.0,2135.36,1661.61,332.322,2.8355119453924913,117.2,427.072,2087.916,426.30600000000027
1,797.0,126.8,543.18,543.18,0.6815307402760351,797.0,126.8,577.73,34.55000000000007
14,481.0,939.99,877.17,62.654999999999994,1.8236382536382536,34.357142857142854,67.14214285714286,2223.444,1346.274
7,172.0,1486.86,1557.94,222.56285714285715,9.057790697674418,24.571428571428573,212.4085714285714,1712.5159999999998,154.5759999999998
10,1192.0,23.47,1157.87,115.78699999999999,0.9713674496644294,119.2,2.347,1570.5230000000001,412.65300000000025
7,981.0,658.85,1351.69,193.09857142857143,1.377869520897044,140.14285714285714,94.12142857142858,1579.76,228.06999999999994
10,692.0,1671.71,1701.23,170.123,2.4584248554913297,69.2,167.171,2357.426,656.1959999999999
13,710.0,2223.86,1979.83,152.29461538461538,2.7884929577464788,54.61538461538461,171.06615384615387,2996.816,1016.9859999999999
12,380.0,1526.79,1787.41,148.95083333333335,4.70371052631579,31.666666666666668,127.2325,2330.074,542.664
3,133.0,1728.5,1373.4,457.8,10.326315789473686,44.333333333333336,576.1666666666666,1439.9499999999998,66.54999999999973
4,730.0,799.25,1250.66,312.665,1.7132328767123288,182.5,199.8125,1301.05,50.38999999999987
12,1070.0,1055.51,2030.76,169.23,1.8979065420560748,89.16666666666667,87.95916666666666,2357.806,327.04600000000005
8,1185.0,554.98,1545.67,193.20875,1.3043628691983122,148.125,69.3725,1709.238,163.56799999999998
11,456.0,2223.72,1600.1,145.46363636363637,3.508991228070175,41.45454545454545,202.1563636363636,2682.432,1082.3319999999999
12,85.0,1056.43,1466.31,122.1925,17.25070588235294,7.083333333333333,88.03583333333334,1913.158,446.84799999999996
2,543.0,103.37,544.12,272.06,1.0020626151012892,271.5,51.685,549.372,5.251999999999953
6,367.0,1947.68,1606.76,267.79333333333335,4.3780926430517715,61.166666666666664,324.61333333333334,1976.7579999999998,369.9979999999998
1,481.0,1792.17,1215.84,1215.84,2.5277338877338877,481.0,1792.17,1434.7520000000002,218.91200000000026
5,233.0,1862.04,1562.23,312.446,6.704849785407726,46.6,372.408,1765.074,202.84400000000005
1,45.0,1070.22,922.69,922.69,20.504222222222225,45.0,1070.22,798.232,124.45800000000008
5,152.0,2444.81,1523.75,304.75,10.024671052631579,30.4,488.962,2078.286,554.5360000000001
7,344.0,1242.05,1514.4,216.34285714285716,4.402325581395349,49.142857142857146,177.43571428571428,1643.0299999999997,128.62999999999965
5,320.0,1584.55,1584.73,316.946,4.95228125,64.0,316.90999999999997,1637.73,53.0
9,989.0,378.12,1193.72,132.63555555555556,1.2069969666329625,109.88888888888889,42.013333333333335,1614.922,421.202
10,57.0,936.89,1237.07,123.707,21.70298245614035,5.7,93.689,1625.194,388.124
12,342.0,2253.61,1659.5,138.29166666666666,4.85233918128655,28.5,187.80083333333334,2749.066,1089.5659999999998
2,983.0,2109.93,1519.98,759.99,1.546266531027467,491.5,1054.965,1951.308,431.328
10,886.0,1990.03,1749.93,174.993,1.9750902934537247,88.6,199.003,2635.718,885.7879999999998
10,5.0,836.86,1116.56,111.65599999999999,223.31199999999998,0.5,83.686,1535.016,418.45600000000013
3,80.0,517.54,457.49,152.49666666666667,5.718625,26.666666666666668,172.51333333333332,686.924,229.43399999999997
8,482.0,1411.49,631.81,78.97625,1.3108091286307053,60.25,176.43625,1906.794,1274.9840000000002
4,11.0,312.01,426.22,106.555,38.74727272727273,2.75,78.0025,623.586,197.36599999999999
12,1075.0,2328.11,1798.38,149.865,1.672911627906977,89.58333333333333,194.0091666666667,3123.616,1325.2359999999999
13,632.0,268.91,1396.28,107.40615384615384,2.2093037974683543,48.61538461538461,20.685384615384617,1788.746,392.4660000000001
8,323.0,46.48,703.45,87.93125,2.1778637770897835,40.375,5.81,1000.182,296.73199999999997
11,527.0,1550.32,1806.06,164.18727272727273,3.4270588235294115,47.90909090909091,140.93818181818182,2310.342,504.28200000000015
5,948.0,898.6,1499.68,299.93600000000004,1.5819409282700423,189.6,179.72,1558.76,59.07999999999993
5,504.0,1502.63,1628.66,325.732,3.231468253968254,100.8,300.526,1671.3780000000002,42.718000000000075
10,793.0,1422.29,2007.62,200.762,2.5316771752837326,79.3,142.22899999999998,2253.2239999999997,245.60399999999981
13,32.0,232.43,805.12,61.932307692307695,25.16,2.4615384615384617,17.87923076923077,1488.018,682.898
9,768.0,1815.6,1666.18,185.13111111111112,2.1695052083333333,85.33333333333333,201.73333333333332,2377.96,711.78
9,994.0,1742.62,1849.58,205.5088888888889,1.8607444668008049,110.44444444444444,193.62444444444444,2435.872,586.2919999999999
1,1105.0,1432.3,1387.17,1387.17,1.2553574660633484,1105.0,1432.3,1499.63,112.46000000000004
12,178.0,507.59,907.19,75.59916666666668,5.096573033707865,14.833333333333334,42.299166666666665,1627.654,720.4639999999999
10,472.0,431.95,924.65,92.465,1.9590042372881356,47.2,43.195,1514.5700000000002,589.9200000000002
5,716.0,1111.23,1492.08,298.416,2.0839106145251396,143.2,222.246,1531.938,39.858000000000175
3,771.0,725.67,1166.93,388.9766666666667,1.5135278858625163,257.0,241.89,1125.352,41.577999999999975
13,1054.0,1131.25,2162.03,166.31,2.0512618595825427,81.07692307692308,87.01923076923077,2496.05,334.02
10,872.0,2191.27,1776.62,177.66199999999998,2.0374082568807337,87.2,219.127,2750.1620000000003,973.5420000000004
12,1077.0,32.55,1387.43,115.61916666666667,1.2882358402971217,89.75,2.7125,1726.9450000000002,339.5150000000001
12,211.0,749.56,1285.23,107.1025,6.091137440758294,17.583333333333332,62.46333333333333,1787.686,502.4559999999999
4,199.0,1310.01,1400.57,350.1425,7.038040201005025,49.75,327.5025,1318.556,82.0139999999999
2,1029.0,1702.6,1577.55,788.775,1.5330903790087462,514.5,851.3,1727.61,150.05999999999995
10,643.0,2263.77,1685.92,168.592,2.6219595645412133,64.3,226.377,2690.612,1004.692
10,797.0,1706.73,1724.42,172.442,2.163638644918444,79.7,170.673,2425.688,701.268
12,657.0,322.5,1113.16,92.76333333333334,1.6943074581430746,54.75,26.875,1732.15,618.99
8,177.0,486.06,751.58,93.9475,4.246214689265537,22.125,60.7575,1214.286,462.706
2,222.0,456.24,437.4,218.7,1.9702702702702701,111.0,228.12,616.644,179.24400000000003
3,555.0,2342.76,1458.63,486.21000000000004,2.6281621621621625,185.0,780.9200000000001,2048.406,589.7759999999998
2,785.0,1964.63,1522.76,761.38,1.9398216560509554,392.5,982.315,1775.028,252.26800000000003
5,104.0,281.67,464.68,92.936,4.468076923076923,20.8,56.334,758.8019999999999,294.1219999999999
1,673.0,2026.16,1372.83,1372.83,2.039866270430906,673.0,2026.16,1661.5459999999998,288.7159999999999
10,877.0,1711.12,1897.37,189.737,2.1634777651083237,87.7,171.112,2464.322,566.9520000000002
1,250.0,1300.17,1145.33,1145.33,4.58132,250.0,1300.17,1035.6019999999999,109.72800000000007
1,467.0,296.49,221.23,221.23,0.4737259100642398,467.0,296.49,531.044,309.81399999999996
10,1026.0,828.82,1865.67,186.567,1.8183918128654972,102.6,82.882,2001.9920000000002,136.32200000000012
11,1106.0,2250.54,2050.62,186.42,1.8540867992766725,100.54545454545455,204.59454545454545,2991.024,940.404
12,452.0,816.56,1243.1,103.59166666666665,2.7502212389380527,37.666666666666664,68.04666666666667,1936.336,693.2360000000001
14,865.0,2497.16,1885.87,134.70499999999998,2.1801965317919074,61.785714285714285,178.3685714285714,3330.546,1444.676
8,107.0,2450.89,1468.19,183.52375,13.721401869158878,13.375,306.36125,2361.6839999999997,893.4939999999997
8,80.0,1092.18,1365.73,170.71625,17.071625,10.0,136.5225,1531.708,165.97800000000007
8,945.0,766.98,1625.53,203.19125,1.7201375661375662,118.125,95.8725,1728.438,102.90800000000013
13,1140.0,1607.8,2214.64,170.35692307692307,1.9426666666666665,87.6923076923077,123.67692307692307,2820.68,606.04
2,636.0,1438.19,1435.96,717.98,2.2577987421383647,318.0,719.095,1392.114,43.846000000000004
14,865.0,1422.11,1921.18,137.22714285714287,2.2210173410404623,61.785714285714285,101.5792857142857,2685.516,764.336
12,482.0,1710.47,1746.74,145.56166666666667,3.623941908713693,40.166666666666664,142.53916666666666,2486.182,739.4419999999998
2,68.0,756.61,648.53,324.265,9.537205882352941,34.0,378.305,723.406,74.87599999999998
14,512.0,526.84,1306.64,93.33142857142857,2.55203125,36.57142857142857,37.63142857142857,1989.5040000000001,682.864
14,1001.0,1647.24,2080.0,148.57142857142858,2.0779220779220777,71.5,117.66,2881.794,801.7939999999999
1,547.0,573.6,616.27,616.27,1.126636197440585,547.0,573.6,733.31,117.03999999999996
10,5.0,1338.9,1610.25,161.025,322.05,0.5,133.89000000000001,1836.24,225.99
3,1158.0,1107.4,1361.3,453.76666666666665,1.1755613126079447,386.0,369.1333333333334,1528.54,167.24
1,993.0,1143.58,1328.85,1328.85,1.3382175226586102,993.0,1143.58,1275.998,52.85199999999986
6,378.0,837.63,1215.96,202.66,3.216825396825397,63.0,139.605,1315.6779999999999,99.71799999999985
11,1156.0,2231.86,1988.56,180.77818181818182,1.7202076124567474,105.0909090909091,202.89636363636365,3002.316,1013.7559999999999
5,1050.0,882.86,1430.04,286.008,1.3619428571428571,210.0,176.572,1595.216,165.17599999999993
8,836.0,735.52,1606.63,200.82875,1.921806220095694,104.5,91.94,1660.512,53.881999999999834
11,654.0,1516.42,1870.43,170.0390909090909,2.8599847094801225,59.45454545454545,137.85636363636365,2347.152,476.722
8,633.0,1308.36,1639.12,204.89,2.5894470774091625,79.125,163.545,1912.866,273.7460000000001
12,713.0,1642.01,1873.19,156.09916666666666,2.6271949509116412,59.416666666666664,136.83416666666668,2549.0559999999996,675.8659999999995
5,96.0,1105.47,1312.16,262.432,13.668333333333335,19.2,221.094,1248.962,63.19800000000009
7,1054.0,576.47,1344.18,192.0257142857143,1.2753130929791272,150.57142857142858,82.35285714285715,1563.182,219.00199999999995
12,495.0,1948.13,1831.92,152.66,3.700848484848485,41.25,162.34416666666667,2634.6279999999997,802.7079999999996
1,1068.0,2011.28,1421.45,1421.45,1.3309456928838952,1068.0,2011.28,1830.368,408.9179999999999
7,1000.0,1620.46,1971.23,281.6042857142857,1.97123,142.85714285714286,231.49428571428572,2165.276,194.04599999999982
13,855.0,1798.75,1951.77,150.13615384615383,2.2827719298245612,65.76923076923077,138.3653846153846,2807.0,855.23
8,544.0,1279.51,1483.77,185.47125,2.727518382352941,68.0,159.93875,1855.5059999999999,371.7359999999999
11,816.0,544.99,1077.12,97.91999999999999,1.3199999999999998,74.18181818181819,49.54454545454546,1837.194,760.0740000000001
5,1080.0,2383.82,1664.76,332.952,1.5414444444444444,216.0,476.764,2509.2920000000004,844.5320000000004
8,1124.0,1908.69,1833.27,229.15875,1.6310231316725978,140.5,238.58625,2494.014,660.7440000000001
3,29.0,1632.85,1269.1,423.0333333333333,43.76206896551724,9.666666666666666,544.2833333333333,1326.53,57.430000000000064
6,470.0,2235.72,1628.6,271.43333333333334,3.4651063829787234,78.33333333333333,372.61999999999995,2195.932,567.3319999999999
7,287.0,2293.5,1558.09,222.5842857142857,5.428885017421602,41.0,327.64285714285717,2248.25,690.1600000000001
4,72.0,1367.29,1302.97,325.7425,18.096805555555555,18.0,341.8225,1292.134,10.836000000000013
6,344.0,233.31,800.18,133.36333333333332,2.3261046511627907,57.333333333333336,38.885,937.786,137.606
8,801.0,1241.21,1780.65,222.58125,2.2230337078651687,100.125,155.15125,1948.176,167.52599999999984
5,629.0,484.34,1029.87,205.974,1.6373131955484894,125.8,96.868,1116.654,86.7840000000001
11,327.0,961.08,1356.46,123.31454545454545,4.148195718654434,29.727272727272727,87.3709090909091,1866.7980000000002,510.3380000000002
14,94.0,105.94,1180.63,84.3307142857143,12.559893617021277,6.714285714285714,7.567142857142857,1548.084,367.45399999999995
4,1113.0,2103.82,1695.08,423.77,1.522982929020665,278.25,525.955,2206.1420000000003,511.06200000000035
14,267.0,2090.21,1968.4,140.6,7.372284644194757,19.071428571428573,149.3007142857143,2817.276,848.8759999999997
1,979.0,1292.54,1313.53,1313.53,1.34170582226762,979.0,1292.54,1359.074,45.544000000000096
10,625.0,519.94,1229.41,122.941,1.9670560000000001,62.5,51.99400000000001,1636.214,406.80399999999986
14,457.0,848.61,1492.64,106.61714285714287,3.2661706783369806,32.642857142857146,60.615,2157.816,665.1759999999997
11,398.0,723.39,1154.77,104.97909090909091,2.90143216080402,36.18181818181818,65.76272727272728,1756.134,601.364
14,68.0,438.96,866.76,61.91142857142857,12.746470588235294,4.857142857142857,31.354285714285712,1732.816,866.056
3,769.0,2497.93,1587.8,529.2666666666667,2.0647594278283483,256.3333333333333,832.6433333333333,2187.808,600.008
13,694.0,1054.31,1815.02,139.6169230769231,2.6153025936599423,53.38461538461539,81.10076923076923,2287.886,472.866
12,1088.0,1977.91,1883.21,156.93416666666667,1.7308915441176471,90.66666666666667,164.82583333333335,2919.346,1036.136
9,101.0,950.23,1281.64,142.40444444444447,12.689504950495051,11.222222222222221,105.58111111111111,1558.588,276.94799999999987
1,170.0,2452.85,1209.08,1209.08,7.112235294117647,170.0,2452.85,1691.2099999999998,482.1299999999999
12,1135.0,475.95,1447.39,120.61583333333334,1.2752334801762115,94.58333333333333,39.6625,2039.32,591.9299999999998
3,1109.0,2092.26,1436.66,478.8866666666667,1.2954553651938685,369.6666666666667,697.4200000000001,2097.406,660.7459999999999
7,753.0,358.13,1084.79,154.97,1.4406241699867197,107.57142857142857,51.16142857142857,1296.7279999999998,211.93799999999987
2,521.0,467.19,667.85,333.925,1.2818618042226488,260.5,233.595,757.764,89.91399999999999
12,1003.0,983.23,1996.18,166.34833333333333,1.990209371884347,83.58333333333333,81.93583333333333,2284.288,288.10799999999995
3,269.0,708.05,799.12,266.37333333333333,2.9707063197026025,89.66666666666667,236.01666666666665,888.8799999999999,89.75999999999988
14,646.0,2418.19,1931.21,137.94357142857143,2.989489164086687,46.142857142857146,172.72785714285715,3184.614,1253.404
14,1153.0,346.58,1292.93,92.35214285714287,1.1213616652211622,82.35714285714286,24.755714285714284,2169.798,876.8679999999997
4,18.0,289.06,380.88,95.22,21.16,4.5,72.265,613.876,232.99599999999998
13,1167.0,1074.36,2197.33,169.0253846153846,1.8828877463581832,89.76923076923077,82.64307692307692,2512.766,315.43600000000015
1,1113.0,1536.0,1403.6,1403.6,1.2610961365678346,1113.0,1536.0,1565.45,161.85000000000014
6,930.0,1907.95,1788.75,298.125,1.9233870967741935,155.0,317.9916666666667,2206.27,417.52
5,714.0,617.72,1164.2,232.84,1.630532212885154,142.8,123.54400000000001,1234.932,70.73199999999997
7,256.0,2180.53,1548.87,221.26714285714283,6.0502734375,36.57142857142857,311.50428571428574,2166.518,617.6480000000001
9,1063.0,2497.79,1761.94,195.7711111111111,1.657516462841016,118.11111111111111,277.53222222222223,2920.024,1158.0839999999998
11,512.0,2016.19,1710.53,155.50272727272727,3.34087890625,46.54545454545455,183.29,2583.114,872.5840000000001
9,463.0,1024.53,1476.48,164.05333333333334,3.188941684665227,51.44444444444444,113.83666666666666,1766.0679999999998,289.58799999999974
12,714.0,2003.23,1829.06,152.42166666666665,2.5617086834733893,59.5,166.93583333333333,2766.238,937.1779999999999
9,1165.0,1868.79,1945.95,216.21666666666667,1.670343347639485,129.44444444444446,207.64333333333332,2588.524,642.5739999999998
1,872.0,2420.07,1456.34,1456.34,1.6701146788990824,872.0,2420.07,1987.4420000000002,531.1020000000003
10,631.0,1220.71,1730.86,173.08599999999998,2.7430427892234546,63.1,122.071,2059.376,328.5160000000003
9,633.0,888.17,1384.78,153.86444444444444,2.187646129541864,70.33333333333333,98.68555555555555,1760.752,375.972
4,1065.0,119.34,781.82,195.455,0.7341032863849766,266.25,29.835,993.854,212.034
12,947.0,193.05,1225.63,102.13583333333334,1.2942238648363253,78.91666666666667,16.087500000000002,1784.98,559.3499999999999
4,159.0,568.58,647.0,161.75,4.069182389937107,39.75,142.145,855.6980000000001,208.6980000000001
1,292.0,449.83,363.02,363.02,1.2432191780821917,292.0,449.83,544.298,181.27800000000002
1,1115.0,926.13,1192.88,1192.88,1.069847533632287,1115.0,926.13,1200.4279999999999,7.5479999999997744
7,1168.0,667.94,1639.55,234.22142857142856,1.403724315068493,166.85714285714286,95.42,1669.364,29.814000000000078
4,348.0,2047.08,1507.04,376.76,4.330574712643678,87.0,511.77,1827.848,320.808
8,77.0,1930.98,1485.69,185.71125,19.294675324675325,9.625,241.3725,2033.248,547.558
7,1033.0,1013.03,2119.83,302.8328571428571,2.052110358180058,147.57142857142858,144.71857142857144,1815.668,304.16200000000003
4,672.0,1603.52,1612.43,403.1075,2.399449404761905,168.0,400.88,1707.5120000000002,95.08200000000011
4,1191.0,999.45,1478.93,369.7325,1.2417548278757347,297.75,249.8625,1578.62,99.68999999999983
8,392.0,661.27,978.13,122.26625,2.495229591836735,49.0,82.65875,1416.162,438.03200000000004
7,951.0,584.4,1253.76,179.10857142857142,1.3183596214511042,135.85714285714286,83.48571428571428,1521.5900000000001,267.83000000000015
5,778.0,2423.47,1643.96,328.79200000000003,2.11305912596401,155.6,484.69399999999996,2347.182,703.2219999999998
11,958.0,1999.13,1900.18,172.74363636363637,1.9834864300626305,87.0909090909091,181.73909090909092,2773.578,873.3979999999999
3,186.0,1068.31,1152.04,384.0133333333333,6.193763440860215,62.0,356.1033333333333,1067.686,84.35400000000004
5,1116.0,2460.46,1711.97,342.394,1.5340232974910395,223.2,492.092,2521.476,809.5060000000001
13,63.0,107.92,710.25,54.63461538461539,11.273809523809524,4.846153846153846,8.301538461538462,1431.292,721.0419999999999
6,170.0,476.99,600.23,100.03833333333334,3.530764705882353,28.333333333333332,79.49833333333333,1005.694,405.46399999999994
3,870.0,413.23,795.8,265.26666666666665,0.9147126436781609,290.0,137.74333333333334,982.438,186.63800000000003
12,852.0,1957.9,1944.89,162.07416666666668,2.282734741784038,71.0,163.15833333333333,2801.1400000000003,856.2500000000002
6,420.0,386.77,929.16,154.85999999999999,2.212285714285714,70.0,64.46166666666666,1064.062,134.90199999999993
6,668.0,1922.45,1796.98,299.49666666666667,2.6900898203592813,111.33333333333333,320.40833333333336,2097.0699999999997,300.0899999999997
8,795.0,1645.99,644.69,80.58625,0.8109308176100629,99.375,205.74875,2188.344,1543.654
4,420.0,927.74,1238.04,309.51,2.9477142857142855,105.0,231.935,1188.644,49.39599999999996
12,1074.0,2407.71,1843.97,153.66416666666666,1.7169180633147114,89.5,200.6425,3170.926,1326.956
12,916.0,2394.85,1740.85,145.07083333333333,1.9004912663755458,76.33333333333333,199.57083333333333,3092.1099999999997,1351.2599999999998
4,1075.0,586.17,1023.65,255.9125,0.9522325581395349,268.75,146.5425,1278.452,254.80200000000002
5,1143.0,1217.72,1745.09,349.018,1.5267629046369202,228.6,243.544,1787.982,42.89200000000005
2,719.0,591.44,755.3,377.65,1.0504867872044505,359.5,295.72,921.414,166.11400000000003
4,197.0,1858.84,1416.33,354.0825,7.189492385786802,49.25,464.71,1646.9539999999997,230.6239999999998
6,248.0,395.4,710.15,118.35833333333333,2.863508064516129,41.333333333333336,65.89999999999999,991.84,281.69000000000005
10,834.0,1820.8,1883.49,188.349,2.2583812949640287,83.4,182.07999999999998,2510.7799999999997,627.2899999999997
1,1112.0,2011.44,1423.85,1423.85,1.2804406474820142,1112.0,2011.44,1850.2640000000001,426.4140000000002
12,1189.0,1453.16,2162.13,180.1775,1.818444070647603,99.08333333333333,121.09666666666668,2649.946,487.8159999999998
14,269.0,1349.61,1832.34,130.88142857142856,6.811672862453531,19.214285714285715,96.40071428571427,2373.816,541.4759999999999
7,671.0,1262.85,1600.42,228.6314285714286,2.3851266766020864,95.85714285714286,180.40714285714284,1802.6599999999999,202.23999999999978
9,52.0,350.58,601.81,66.86777777777777,11.57326923076923,5.777777777777778,38.95333333333333,1170.508,568.6980000000001
14,976.0,1526.58,1995.87,142.56214285714285,2.044948770491803,69.71428571428571,109.04142857142857,2798.148,802.2780000000002
2,370.0,1554.5,1311.23,655.615,3.5438648648648647,185.0,777.25,1392.1999999999998,80.9699999999998
4,1180.0,1948.55,1565.16,391.29,1.326406779661017,295.0,487.1375,2143.13,577.97
5,36.0,2022.94,1410.58,282.116,39.18277777777777,7.2,404.588,1764.6439999999998,354.06399999999985
5,691.0,1030.64,1465.26,293.052,2.120492040520984,138.2,206.12800000000001,1472.334,7.074000000000069
8,52.0,2353.5,1485.05,185.63125,28.558653846153845,6.5,294.1875,2272.2599999999998,787.2099999999998
11,24.0,2029.04,1569.37,142.67,65.39041666666667,2.1818181818181817,184.45818181818183,2361.344,791.9740000000002
8,221.0,936.98,1287.0,160.875,5.823529411764706,27.625,117.1225,1504.638,217.63799999999992
1,85.0,89.83,175.53,175.53,2.065058823529412,85.0,89.83,230.147,54.61699999999999
7,803.0,12.75,1146.78,163.82571428571427,1.4281195516811955,114.71428571428571,1.8214285714285714,1085.8249999999998,60.955000000000155
12,893.0,910.41,1862.13,155.1775,2.0852519596864503,74.41666666666667,75.86749999999999,2191.096,328.9659999999999
14,113.0,1091.13,1703.02,121.64428571428572,15.070973451327433,8.071428571428571,77.93785714285715,2148.528,445.5079999999998
5,516.0,1878.49,669.85,133.97,1.2981589147286823,103.2,375.698,1902.294,1232.444
14,904.0,2005.96,1970.01,140.715,2.1792146017699117,64.57142857142857,143.28285714285715,3053.376,1083.3660000000002
1,1058.0,1601.04,1465.9,1465.9,1.385538752362949,1058.0,1601.04,1579.724,113.82399999999984
14,555.0,313.73,1201.26,85.80428571428571,2.164432432432432,39.642857142857146,22.409285714285716,1880.988,679.7280000000001
7,738.0,730.28,1429.72,204.24571428571429,1.937289972899729,105.42857142857143,104.32571428571428,1513.2679999999998,83.54799999999977
8,792.0,2437.24,1556.7,194.5875,1.965530303030303,99.0,304.655,2661.7439999999997,1105.0439999999996
5,831.0,432.8,901.36,180.272,1.0846690734055355,166.2,86.56,1176.63,275.2700000000001
7,709.0,320.8,1116.62,159.51714285714283,1.574922425952045,101.28571428571429,45.82857142857143,1254.53,137.91000000000008
9,1078.0,161.85,1260.96,140.10666666666668,1.169721706864564,119.77777777777777,17.983333333333334,1525.2099999999998,264.2499999999998
2,616.0,968.93,1163.1,581.55,1.8881493506493505,308.0,484.465,1101.558,61.541999999999916
2,570.0,2297.12,1423.86,711.93,2.4979999999999998,285.0,1148.56,1877.772,453.91200000000003
9,13.0,986.41,1271.52,141.28,97.80923076923077,1.4444444444444444,109.60111111111111,1529.386,257.866
7,381.0,2106.96,1705.27,243.60999999999999,4.475774278215223,54.42857142857143,300.9942857142857,2178.626,473.3560000000002
9,460.0,2424.47,1624.68,180.52,3.531913043478261,51.111111111111114,269.3855555555555,2604.682,980.0019999999997
4,425.0,1286.54,1449.26,362.315,3.410023529411765,106.25,321.635,1406.174,43.08600000000001
11,437.0,1053.24,1630.47,148.22454545454545,3.7310526315789474,39.72727272727273,95.74909090909091,1971.594,341.124
9,1000.0,1901.79,1778.65,197.6277777777778,1.77865,111.11111111111111,211.31,2534.0739999999996,755.4239999999995
1,553.0,1687.11,1295.34,1295.34,2.342386980108499,553.0,1687.11,1404.1159999999998,108.77599999999984
10,5.0,1094.06,1361.08,136.108,272.216,0.5,109.40599999999999,1689.3359999999998,328.25599999999986
12,931.0,864.21,1663.58,138.63166666666666,1.7868743286788398,77.58333333333333,72.0175,2180.476,516.8960000000002
6,436.0,914.53,1389.11,231.51833333333332,3.186032110091743,72.66666666666667,152.42166666666665,1387.9180000000001,1.19199999999978
3,1074.0,247.32,636.02,212.00666666666666,0.5921973929236499,358.0,82.44,974.692,338.672
9,896.0,1398.54,1727.1,191.89999999999998,1.9275669642857143,99.55555555555556,155.39333333333332,2185.324,458.22400000000016
1,462.0,2047.57,1202.9,1202.9,2.603679653679654,462.0,2047.57,1579.442,376.5419999999999
3,665.0,2418.16,1490.96,496.9866666666667,2.242045112781955,221.66666666666666,806.0533333333333,2093.1459999999997,602.1859999999997
11,532.0,2419.86,1653.69,150.33545454545455,3.10843984962406,48.36363636363637,219.98727272727274,2834.316,1180.6259999999997
9,483.0,52.64,949.04,105.44888888888889,1.9648861283643893,53.666666666666664,5.848888888888889,1177.7259999999999,228.68599999999992
12,296.0,326.83,981.72,81.81,3.3166216216216218,24.666666666666668,27.235833333333332,1572.298,590.578
9,131.0,1990.0,1557.2,173.02222222222224,11.887022900763359,14.555555555555555,221.11111111111111,2195.95,638.7499999999998
6,836.0,2035.17,1718.79,286.465,2.055968899521531,139.33333333333334,339.195,2240.302,521.5120000000002
10,532.0,1223.36,1631.49,163.149,3.0667105263157897,53.2,122.33599999999998,2016.4160000000002,384.92600000000016
14,595.0,2140.61,1989.13,142.0807142857143,3.343075630252101,42.5,152.9007142857143,2995.116,1005.9859999999999
7,623.0,1894.02,1739.49,248.49857142857144,2.7921187800963083,89.0,270.57428571428574,2159.7619999999997,420.2719999999997
5,1077.0,2234.35,1665.23,333.046,1.5461745589600744,215.4,446.87,2418.26,753.0300000000002
5,579.0,1018.52,1468.01,293.602,2.5354231433506045,115.8,203.704,1414.6619999999998,53.348000000000184
8,255.0,1817.19,1510.91,188.86375,5.925137254901961,31.875,227.14875,2048.0640000000003,537.1540000000002
8,1009.0,1378.07,1903.76,237.97,1.886778989098117,126.125,172.25875,2123.892,220.13199999999983
10,87.0,498.96,781.97,78.197,8.98816091954023,8.7,49.896,1379.836,597.866
1,809.0,1734.56,1447.25,1447.25,1.7889369592089,809.0,1734.56,1547.7859999999998,100.53599999999983
9,1079.0,1981.94,1763.16,195.90666666666667,1.6340685820203893,119.88888888888889,220.21555555555557,2617.714,854.5539999999999
8,1134.0,1049.84,2073.13,259.14125,1.8281569664903,141.75,131.23,1983.2039999999997,89.92600000000039
8,403.0,654.97,895.14,111.8925,2.221191066997519,50.375,81.87125,1417.332,522.1920000000001
8,534.0,429.88,916.02,114.5025,1.7153932584269662,66.75,53.735,1341.228,425.2080000000001
13,564.0,2245.56,1745.09,134.2376923076923,3.094131205673759,43.38461538461539,172.73538461538462,2944.136,1199.046
2,752.0,958.29,1144.41,572.205,1.5218218085106383,376.0,479.145,1156.374,11.963999999999942
11,293.0,1410.0,1673.7,152.15454545454546,5.712286689419796,26.636363636363637,128.1818181818182,2120.85,447.14999999999986
5,919.0,470.23,1119.17,223.834,1.2178128400435257,183.8,94.046,1288.688,169.51800000000003
5,103.0,333.22,573.58,114.71600000000001,5.56873786407767,20.6,66.644,789.282,215.702
1,893.0,19.76,570.71,570.71,0.6390929451287795,893.0,19.76,532.634,38.07600000000002
