days,miles,receipts,output,predicted,error,capped_receipts_800,capped_receipts_1000,capped_receipts_1200,capped_receipts_1500,capped_receipts_2000,sqrt_receipts,log_receipts
13,996.0,1809.2,1956.89,2183.2631196,226.3731196000001,800.0,1000.0,1200.0,1500.0,1809.2,42.53469172334508,7.50119261539307
5,1160.0,1901.83,1673.89,1816.0235995399999,142.13359953999975,800.0,1000.0,1200.0,1500.0,1901.83,43.6099759229468,7.551097530673067
2,1139.0,306.43,726.14,919.6747543399999,193.53475433999995,306.43,306.43,306.43,306.43,306.43,17.505142101679724,5.728247419055714
14,191.0,2442.76,1798.47,2055.6278148799997,257.1578148799997,800.0,1000.0,1200.0,1500.0,2000.0,49.424285528472744,7.8012931157969145
7,776.0,2447.82,1826.93,1957.1354471600002,130.20544716000018,800.0,1000.0,1200.0,1500.0,2000.0,49.47544845678511,7.80336155486345
14,414.0,1919.7,1918.89,1956.8469486000001,37.95694860000003,800.0,1000.0,1200.0,1500.0,1919.7,43.814381200697106,7.560444981910806
7,847.0,1994.62,1851.7,1800.68811556,51.01188444000013,800.0,1000.0,1200.0,1500.0,1994.62,44.66116881587404,7.598710057985168
6,924.0,1227.21,1871.76,1447.87261398,423.8873860199999,800.0,1000.0,1200.0,1227.21,1227.21,35.03155720204285,7.11331310385857
2,933.0,1589.58,1489.99,1359.74017404,130.24982595999995,800.0,1000.0,1200.0,1500.0,1589.58,39.869537243364135,7.371854008572488
1,211.0,958.08,891.9,602.93438704,288.96561295999993,800.0,958.08,958.08,958.08,958.08,30.952867395444965,6.86597449163357
10,773.0,865.92,1837.11,1454.1457949599999,382.96420504,800.0,865.92,865.92,865.92,865.92,29.42651865239923,6.764946700320201
3,196.0,1211.68,1229.87,830.49559384,399.3744061599999,800.0,1000.0,1200.0,1211.68,1211.68,34.80919418774299,7.100588065401739
14,49.0,954.02,1480.87,1324.1504227599999,156.71957724000004,800.0,954.02,954.02,954.02,954.02,30.887214183218273,6.861732282669818
5,477.0,655.24,935.38,876.4664191200001,58.91358087999993,655.24,655.24,655.24,655.24,655.24,25.597656142701815,6.486526575694494
5,828.0,1606.84,1690.82,1494.9064699199998,195.9135300800001,800.0,1000.0,1200.0,1500.0,1606.84,40.085408816675425,7.382646942300648
11,458.0,1364.29,1649.04,1551.65961302,97.38038697999991,800.0,1000.0,1200.0,1364.29,1364.29,36.936296511697,7.2191221392663145
3,289.0,1245.67,1279.31,899.23699546,380.07300453999994,800.0,1000.0,1200.0,1245.67,1245.67,35.294050490132186,7.128231275533685
1,1060.0,501.67,658.14,896.16399346,238.02399346000004,501.67,501.67,501.67,501.67,501.67,22.397990981335806,6.21993389117754
5,1085.0,2486.43,1664.83,2027.4471643399997,362.6171643399998,800.0,1000.0,1200.0,1500.0,2000.0,49.864115353628804,7.819005327933273
4,675.0,381.48,779.68,809.0556662399999,29.375666239999987,381.48,381.48,381.48,381.48,381.48,19.5315129982293,5.946676364317848
8,415.0,1214.97,1473.75,1273.10121886,200.64878113999998,800.0,1000.0,1200.0,1214.97,1214.97,34.85641978172744,7.1032973911691455
6,425.0,709.75,1114.9,932.9251805,181.97481950000008,709.75,709.75,709.75,709.75,709.75,26.64113360951444,6.566320750531109
7,313.0,2408.02,1637.65,1671.3383647599999,33.688364759999786,800.0,1000.0,1200.0,1500.0,2000.0,49.07158036990453,7.7869753047804915
13,235.0,426.07,897.26,1138.94569066,241.6856906600001,426.07,426.07,426.07,426.07,426.07,20.641463126435585,6.056947934219075
7,635.0,1406.31,1630.66,1421.24711978,209.41288022000003,800.0,1000.0,1200.0,1406.31,1406.31,37.50079999146685,7.249435359782719
10,1009.0,2164.22,1889.87,2157.08437036,267.21437036,800.0,1000.0,1200.0,1500.0,2000.0,46.52117797304793,7.680277251902146
3,692.0,450.7,748.57,786.2552366,37.68523659999994,450.7,450.7,450.7,450.7,450.7,21.22969618247044,6.113018242660559
2,91.0,1073.76,1013.78,646.63987288,367.14012712,800.0,1000.0,1073.76,1073.76,1073.76,32.76827734257631,6.97985265982252
8,1187.0,1045.91,2047.06,1646.98251458,400.0774854199999,800.0,1000.0,1045.91,1045.91,1045.91,32.34053184473007,6.953598247290388
14,600.0,1120.05,1847.84,1716.0101019,131.8298980999998,800.0,1000.0,1120.05,1120.05,1120.05,33.46714807090679,7.02202102511048
5,210.0,710.49,483.34,745.75358862,262.41358862,710.49,710.49,710.49,710.49,710.49,26.655018289245273,6.567361362617364
12,10.0,1203.1,1564.9,1284.4681378,280.43186220000007,800.0,1000.0,1200.0,1203.1,1203.1,34.68573193692184,7.093487678898173
1,452.0,275.05,282.89,444.8367419,161.9467419,275.05,275.05,275.05,275.05,275.05,16.58463143998081,5.620582008730054
4,256.0,2218.74,1476.03,1367.2388321199999,108.7911678800001,800.0,1000.0,1200.0,1500.0,2000.0,47.103503054443834,7.705145350890463
8,312.0,2383.17,1557.27,1722.76244046,165.49244046000013,800.0,1000.0,1200.0,1500.0,2000.0,48.81772219184341,7.7766063343677265
2,1175.0,816.2,1237.62,1162.8262856000001,74.79371439999977,800.0,816.2,816.2,816.2,816.2,28.569214199904064,6.705883862943467
11,960.0,383.64,1248.46,1415.1135283200001,166.65352832000008,383.64,383.64,383.64,383.64,383.64,19.586730201848393,5.952307831906788
6,690.0,1009.37,1559.83,1217.21523606,342.6147639399999,800.0,1000.0,1009.37,1009.37,1009.37,31.770583878802103,6.918071879384088
14,487.0,579.29,1516.68,1414.7019230199999,101.9780769800002,579.29,579.29,579.29,579.29,579.29,24.068444071023784,6.363527978582116
8,75.0,315.71,593.83,683.86108698,90.03108697999994,315.71,315.71,315.71,315.71,315.71,17.768230075052493,5.757986528669713
13,360.0,271.93,1017.64,1144.20854334,126.56854334000002,271.93,271.93,271.93,271.93,271.93,16.490300179196254,5.609215352049819
11,708.0,1871.77,1916.37,1917.8876772600001,1.517677260000255,800.0,1000.0,1200.0,1500.0,1871.77,43.26395728548187,7.535173897253012
3,182.0,347.82,384.77,445.70274716000006,60.932747160000076,347.82,347.82,347.82,347.82,347.82,18.64993297575088,5.854556029840523
10,683.0,2442.92,1643.68,2089.59662096,445.91662096000005,800.0,1000.0,1200.0,1500.0,2000.0,49.42590413942875,7.80135858653152
5,392.0,1264.6,1465.72,1092.8883847999998,372.8316152000002,800.0,1000.0,1200.0,1264.6,1264.6,35.56121482739306,7.143301597013389
10,175.0,1443.25,1635.5,1359.1691935000001,276.3308064999999,800.0,1000.0,1200.0,1443.25,1443.25,37.99013029722325,7.275345434661375
7,577.0,1959.13,1603.6,1628.66982694,25.069826939999984,800.0,1000.0,1200.0,1500.0,1959.13,44.26206050332497,7.580766076555668
13,799.0,951.92,1793.36,1695.23783296,98.1221670399998,800.0,951.92,951.92,951.92,951.92,30.853200806399325,6.85953095469512
13,608.0,370.89,1170.54,1331.14678382,160.60678382000015,370.89,370.89,370.89,370.89,370.89,19.25850461484484,5.918598111620868
7,194.0,202.49,686.23,640.6484646200001,45.58153537999988,202.49,202.49,202.49,202.49,202.49,14.229898102235307,5.315616863626098
13,889.0,232.72,1394.38,1433.82040336,39.44040335999989,232.72,232.72,232.72,232.72,232.72,15.255163060419905,5.454123817686236
7,901.0,136.8,1222.6,1021.9166584000001,200.68334159999984,136.8,136.8,136.8,136.8,136.8,11.696153213770756,4.925803358579558
1,698.0,1525.82,1398.75,1132.84833116,265.90166883999996,800.0,1000.0,1200.0,1500.0,1525.82,39.061745992722855,7.330942420077918
9,592.0,793.55,1235.69,1254.8083249000001,19.11832490000006,793.55,793.55,793.55,793.55,793.55,28.170019524309883,6.6777759166586454
14,1015.0,871.76,1846.41,1848.35907688,1.9490768799998932,800.0,871.76,871.76,871.76,871.76,29.52558212804618,6.77166060395445
9,524.0,136.46,848.89,928.8663954799999,79.97639547999995,136.46,136.46,136.46,136.46,136.46,11.681609478149833,4.923332965693459
5,781.0,2114.27,1789.85,1688.91510226,100.93489774,800.0,1000.0,1200.0,1500.0,2000.0,45.981191807085644,7.656937742907056
3,200.0,58.24,494.63,329.87108312,164.75891688000002,58.24,58.24,58.24,58.24,58.24,7.631513611335565,4.081596989399598
5,503.0,2335.55,1649.42,1624.2199709,25.200029100000165,800.0,1000.0,1200.0,1500.0,2000.0,48.32752838703838,7.756430761440725
11,667.0,2221.67,1872.89,2046.68598346,173.7959834599999,800.0,1000.0,1200.0,1500.0,2000.0,47.1345945140085,7.706464454901511
7,336.0,1843.58,1691.68,1438.55624604,253.12375396000016,800.0,1000.0,1200.0,1500.0,1843.58,42.93693049112849,7.520006888283769
4,217.0,1506.46,1455.37,1034.04587548,421.32412451999994,800.0,1000.0,1200.0,1500.0,1506.46,38.8131421041894,7.318181394252624
8,207.0,1146.93,1479.01,1122.83687334,356.17312666,800.0,1000.0,1146.93,1146.93,1146.93,33.86635498544241,7.045715599410667
7,690.0,1807.71,1710.98,1628.16122298,82.81877701999997,800.0,1000.0,1200.0,1500.0,1807.71,42.51717300103571,7.500369162981049
2,251.0,1916.43,1285.2,1106.84241434,178.35758566000004,800.0,1000.0,1200.0,1500.0,1916.43,43.77704878129635,7.5587410267080415
4,627.0,956.98,1337.63,1032.16561524,305.46438476000003,800.0,956.98,956.98,956.98,956.98,30.93509334073521,6.864826900926214
1,432.0,581.71,448.34,566.95635498,118.61635498000004,581.71,581.71,581.71,581.71,581.71,24.118664971345325,6.367689635491389
4,1194.0,2250.51,1691.15,1924.93477938,233.78477937999992,800.0,1000.0,1200.0,1500.0,2000.0,47.43954046994975,7.719356381215219
10,64.0,455.9,774.64,864.2903842000001,89.65038420000008,455.9,455.9,455.9,455.9,455.9,21.351814911149823,6.124464548569226
8,15.0,377.85,657.8,676.1690883000001,18.369088300000158,377.85,377.85,377.85,377.85,377.85,19.438364128701778,5.937140348377382
11,741.0,1207.39,1878.06,1647.32582082,230.73417917999996,800.0,1000.0,1200.0,1207.39,1207.39,34.7475178969664,7.0970441740727805
8,638.0,1007.48,1483.06,1311.92086424,171.13913576000004,800.0,1000.0,1007.48,1007.48,1007.48,31.74082544610332,6.9161995257648
12,965.0,1700.28,1879.09,2054.95696064,175.86696064000012,800.0,1000.0,1200.0,1500.0,1700.28,41.23445161512397,7.439136187902776
8,1182.0,990.07,1840.75,1619.7352026600001,221.01479733999986,800.0,990.07,990.07,990.07,990.07,31.46537779846287,6.8987851675568965
13,1062.0,869.28,2090.54,1811.6884226400002,278.85157735999974,800.0,869.28,869.28,869.28,869.28,29.483554738192613,6.768814998950002
1,754.0,1220.47,1346.14,1032.1723678600001,313.96763214,800.0,1000.0,1200.0,1220.47,1220.47,34.9352257757124,7.107810330428941
14,767.0,186.47,1292.77,1405.75867586,112.98867586000006,186.47,186.47,186.47,186.47,186.47,13.655401861534504,5.2336188326091
11,775.0,1752.23,1809.29,1904.60962474,95.31962474000011,800.0,1000.0,1200.0,1500.0,1752.23,41.85964643902287,7.4692150799656725
8,592.0,1402.98,1561.41,1457.70355324,103.70644676000006,800.0,1000.0,1200.0,1402.98,1402.98,37.456374624354666,7.2470663394700505
6,957.0,727.75,1448.72,1249.2221445,199.49785550000001,727.75,727.75,727.75,727.75,727.75,26.97684192043242,6.591330737664702
9,800.0,2167.72,1726.51,1974.5949833599998,248.0849833599998,800.0,1000.0,1200.0,1500.0,2000.0,46.55878005274622,7.681892410746468
6,1198.0,222.6,1107.96,1168.6869388,60.72693879999997,222.6,222.6,222.6,222.6,222.6,14.919785521246611,5.409858741280944
3,1092.0,1737.65,1462.01,1579.3303406999999,117.32034069999986,800.0,1000.0,1200.0,1500.0,1737.65,41.68512924293267,7.460864229002864
12,958.0,2499.84,1791.69,2399.5369739200005,607.8469739200004,800.0,1000.0,1200.0,1500.0,2000.0,49.998399974399184,7.824381954420933
11,955.0,1282.19,2000.42,1804.0165232200002,196.4034767799999,800.0,1000.0,1200.0,1282.19,1282.19,35.80768074031045,7.157104444064428
11,605.0,1880.69,1711.55,1862.05876622,150.5087662200001,800.0,1000.0,1200.0,1500.0,1880.69,43.36692287907917,7.539925588193065
7,670.0,1558.02,1702.81,1507.69109476,195.11890524,800.0,1000.0,1200.0,1500.0,1558.02,39.47176205846402,7.351812697711859
11,844.0,1962.77,1787.57,2036.4185752600001,248.8485752600002,800.0,1000.0,1200.0,1500.0,1962.77,44.303160158164786,7.582621374113767
3,718.0,1158.02,1416.98,1109.74817476,307.23182524000003,800.0,1000.0,1158.02,1158.02,1158.02,34.02969291662797,7.055330099446257
6,323.0,1477.23,1608.55,1208.43704474,400.11295526000004,800.0,1000.0,1200.0,1477.23,1477.23,38.43474990161898,7.298600705098168
14,616.0,2374.41,1828.37,2272.2353675799995,443.86536757999966,800.0,1000.0,1200.0,1500.0,2000.0,48.72791807578074,7.772925333148573
8,752.0,1519.78,1662.92,1601.3991916399998,61.520808360000274,800.0,1000.0,1200.0,1500.0,1519.78,38.984355836668634,7.3269786401145724
1,1166.0,1423.69,1412.13,1359.65749022,52.47250978000011,800.0,1000.0,1200.0,1423.69,1423.69,37.73181681287028,7.261709525177004
3,1187.0,1632.14,1451.85,1588.40402132,136.55402132000017,800.0,1000.0,1200.0,1500.0,1632.14,40.39975247448925,7.398259821077702
3,1013.0,166.52,711.07,848.45454776,137.38454775999992,166.52,166.52,166.52,166.52,166.52,12.90426286155083,5.121102747122227
5,741.0,429.24,951.92,930.98639112,20.93360887999995,429.24,429.24,429.24,429.24,429.24,20.718108021728238,6.064343192520554
14,467.0,2176.26,1809.83,2099.44572788,289.6157278800001,800.0,1000.0,1200.0,1500.0,2000.0,46.65040192752899,7.685822484512124
3,224.0,358.77,406.36,474.82854326000006,68.46854326000005,358.77,358.77,358.77,358.77,358.77,18.941224881194984,5.885464938384792
3,712.0,512.23,751.16,824.68045474,73.52045473999999,512.23,512.23,512.23,512.23,512.23,22.632498757317983,6.2407240877749635
12,218.0,901.03,1371.86,1273.3504591399999,98.50954086000002,800.0,901.03,901.03,901.03,901.03,30.017161757901096,6.804647778933044
6,373.0,587.38,956.61,849.41813044,107.19186955999999,587.38,587.38,587.38,587.38,587.38,24.23592374967375,6.377372997666928
8,562.0,2479.33,1478.31,1909.63935454,431.32935454000017,800.0,1000.0,1200.0,1500.0,2000.0,49.79287097567281,7.816146894822859
5,132.0,2387.03,1454.05,1431.56511714,22.48488285999997,800.0,1000.0,1200.0,1500.0,2000.0,48.857241019116096,7.778224037247652
3,98.0,871.46,866.05,625.3273254800001,240.72267451999983,800.0,871.46,871.46,871.46,871.46,29.520501350756224,6.77131680775345
14,545.0,1206.76,1977.89,1721.93050688,255.95949312000016,800.0,1000.0,1200.0,1206.76,1206.76,34.73845131838781,7.09652268325948
1,869.0,1498.88,1398.94,1220.24555744,178.69444255999997,800.0,1000.0,1200.0,1498.88,1498.88,38.715371624201154,7.313140383890131
2,875.0,393.25,640.56,804.4670135,163.90701350000006,393.25,393.25,393.25,393.25,393.25,19.83053201505194,5.976985225843148
8,888.0,2296.07,1718.71,2018.7425706600002,300.03257066000015,800.0,1000.0,1200.0,1500.0,2000.0,47.91732463316374,7.739389676756757
1,716.0,1396.41,1376.59,1086.85687358,289.73312641999996,800.0,1000.0,1200.0,1396.41,1396.41,37.36856968094979,7.242375802239875
8,1025.0,1031.33,2214.64,1546.69910054,667.9408994599999,800.0,1000.0,1031.33,1031.33,1031.33,32.114327020817356,6.939573662368656
9,1064.0,2016.76,1810.94,2061.83524688,250.89524687999983,800.0,1000.0,1200.0,1500.0,2000.0,44.9083511164683,7.609743264207564
4,463.0,1963.41,1607.34,1375.92177958,231.4182204199999,800.0,1000.0,1200.0,1500.0,1963.41,44.31038253050858,7.582947224765042
1,678.0,1478.57,1370.31,1100.64973566,269.6602643399999,800.0,1000.0,1200.0,1478.57,1478.57,38.45217809175444,7.29950678400254
1,436.0,1358.14,1154.03,907.8284993200001,246.20150067999987,800.0,1000.0,1200.0,1358.14,1358.14,36.852951035161354,7.214607425769474
5,586.0,2135.36,1661.61,1585.05209368,76.5579063199998,800.0,1000.0,1200.0,1500.0,2000.0,46.20995563728665,7.666858725204771
1,797.0,126.8,543.18,580.2216584,37.041658400000074,126.8,126.8,126.8,126.8,126.8,11.260550608207398,4.850466541943434
14,481.0,939.99,877.17,1568.5020896199999,691.3320896199999,800.0,939.99,939.99,939.99,939.99,30.65925635105979,6.846932512536352
7,172.0,1486.86,1557.94,1187.92721068,370.01278932000014,800.0,1000.0,1200.0,1486.86,1486.86,38.55982365104903,7.305094124945164
10,1192.0,23.47,1157.87,1329.73759186,171.86759186000018,23.47,23.47,23.47,23.47,23.47,4.844584605515729,3.19744787745458
7,981.0,658.85,1351.69,1295.9334963000001,55.75650369999994,658.85,658.85,658.85,658.85,658.85,25.66807355451515,6.4920125364628385
10,692.0,1671.71,1701.23,1758.53786498,57.30786497999998,800.0,1000.0,1200.0,1500.0,1671.71,40.88655035583217,7.422200344658435
13,710.0,2223.86,1979.83,2198.25069668,218.42069668000022,800.0,1000.0,1200.0,1500.0,2000.0,47.15782013621919,7.707449271272395
12,380.0,1526.79,1787.41,1640.1315780200002,147.27842197999985,800.0,1000.0,1200.0,1500.0,1526.79,39.0741602596908,7.331577525726498
3,133.0,1728.5,1373.4,1019.321983,354.07801700000005,800.0,1000.0,1200.0,1500.0,1728.5,41.57523301197481,7.4555876283772236
4,730.0,799.25,1250.66,1023.1077114999999,227.55228850000015,799.25,799.25,799.25,799.25,799.25,28.271009886454358,6.684924178849973
12,1070.0,1055.51,2030.76,1834.69068938,196.0693106199999,800.0,1000.0,1055.51,1055.51,1055.51,32.48861338992479,6.96272630222665
8,1185.0,554.98,1545.67,1431.75879924,113.91120076000016,554.98,554.98,554.98,554.98,554.98,23.558013498595336,6.3207323223805805
11,456.0,2223.72,1600.1,1925.2441713599999,325.14417136,800.0,1000.0,1200.0,1500.0,2000.0,47.15633573550854,7.7073863439848544
12,85.0,1056.43,1466.31,1263.9986943400002,202.3113056599998,800.0,1000.0,1056.43,1056.43,1056.43,32.50276911280022,6.963596714876095
2,543.0,103.37,544.12,485.57803806000004,58.541961939999965,103.37,103.37,103.37,103.37,103.37,10.167103815738285,4.647942277831961
6,367.0,1947.68,1606.76,1439.08188184,167.67811815999994,800.0,1000.0,1200.0,1500.0,1947.68,44.13252768650352,7.574907499264997
1,481.0,1792.17,1215.84,1123.17262246,92.66737753999996,800.0,1000.0,1200.0,1500.0,1792.17,42.33402886567731,7.491740282272947
5,233.0,1862.04,1562.23,1261.20831752,301.02168248,800.0,1000.0,1200.0,1500.0,1862.04,43.15136150806832,7.529964841117204
1,45.0,1070.22,922.69,555.58654836,367.10345164,800.0,1000.0,1070.22,1070.22,1070.22,32.71421709287875,6.976553464852407
5,152.0,2444.81,1523.75,1468.35519278,55.394807220000075,800.0,1000.0,1200.0,1500.0,2000.0,49.445019971681674,7.8021316353886645
7,344.0,1242.05,1514.4,1180.9046279,333.49537210000017,800.0,1000.0,1200.0,1242.05,1242.05,35.242729746715135,7.125323315963161
5,320.0,1584.55,1584.73,1190.6538629,394.0761371000001,800.0,1000.0,1200.0,1500.0,1584.55,39.80640651955411,7.3686866292742845
9,989.0,378.12,1193.72,1303.84168856,110.12168855999994,378.12,378.12,378.12,378.12,378.12,19.44530791733574,5.937852777659333
10,57.0,936.89,1237.07,1069.96177182,167.10822817999997,800.0,936.89,936.89,936.89,936.89,30.608658905610355,6.843632671340555
12,342.0,2253.61,1659.5,1935.02069718,275.52069718000007,800.0,1000.0,1200.0,1500.0,2000.0,47.47220239255811,7.7207322879771585
2,983.0,2109.93,1519.98,1615.6220473399999,95.64204733999986,800.0,1000.0,1200.0,1500.0,2000.0,45.93397435450148,7.6548838876585465
10,886.0,1990.03,1749.93,2009.81674114,259.8867411399999,800.0,1000.0,1200.0,1500.0,1990.03,44.609752297003396,7.596407371755801
10,5.0,836.86,1116.56,996.19581068,120.36418931999992,800.0,836.86,836.86,836.86,836.86,28.92853262783994,6.730851022086124
3,80.0,517.54,457.49,460.56853651999995,3.0785365199999433,517.54,517.54,517.54,517.54,517.54,22.749505489130968,6.251017170306356
8,482.0,1411.49,631.81,1397.63733662,765.8273366200001,800.0,1000.0,1200.0,1411.49,1411.49,37.56980170296351,7.253109383349518
4,11.0,312.01,426.22,393.78354637999996,32.436453620000066,312.01,312.01,312.01,312.01,312.01,17.663804799646083,5.7462351389115875
12,1075.0,2328.11,1798.38,2392.49159818,594.1115981799999,800.0,1000.0,1200.0,1500.0,2000.0,48.25049222546854,7.753241499340073
13,632.0,268.91,1396.28,1300.5945885800002,95.68541141999981,268.91,268.91,268.91,268.91,268.91,16.398475538903,5.598088570097137
8,323.0,46.48,703.45,710.25449624,6.804496239999935,46.48,46.48,46.48,46.48,46.48,6.817624219623724,3.860308569741467
11,527.0,1550.32,1806.06,1672.78127216,133.27872783999987,800.0,1000.0,1200.0,1500.0,1550.32,39.37410316438966,7.346861460399994
5,948.0,898.6,1499.68,1255.6617168,244.01828320000004,800.0,898.6,898.6,898.6,898.6,29.97665758552811,6.8019502200851605
5,504.0,1502.63,1628.66,1261.61498994,367.0450100600001,800.0,1000.0,1200.0,1500.0,1502.63,38.76377174630972,7.315637463605906
10,793.0,1422.29,2007.62,1708.3400570200001,299.27994297999976,800.0,1000.0,1200.0,1422.29,1422.29,37.71326026744439,7.260726372126232
13,32.0,232.43,805.12,936.81392234,131.69392233999997,232.43,232.43,232.43,232.43,232.43,15.245655118754327,5.452882246296949
9,768.0,1815.6,1666.18,1802.5040028,136.32400280000002,800.0,1000.0,1200.0,1500.0,1815.6,42.609858014314014,7.504721901068113
9,994.0,1742.62,1849.58,1901.71448956,52.13448956000002,800.0,1000.0,1200.0,1500.0,1742.62,41.74470026242852,7.4637186908192135
1,1105.0,1432.3,1387.17,1328.0445874000002,59.12541259999989,800.0,1000.0,1200.0,1432.3,1432.3,37.84573952243502,7.26773475692917
12,178.0,507.59,907.19,1078.60406842,171.41406841999992,507.59,507.59,507.59,507.59,507.59,22.52975809901207,6.231642190977971
10,472.0,431.95,924.65,1090.4015941,165.75159410000003,431.95,431.95,431.95,431.95,431.95,20.783406842960083,6.0706222478938106
5,716.0,1111.23,1492.08,1213.86519674,278.2148032599998,800.0,1000.0,1111.23,1111.23,1111.23,33.33511661896505,7.014122287955589
3,771.0,725.67,1166.93,951.95601546,214.97398454000006,725.67,725.67,725.67,725.67,725.67,26.938262750222034,6.588472454260467
13,1054.0,1131.25,2162.03,1921.2789775,240.7510225000001,800.0,1000.0,1131.25,1131.25,1131.25,33.63406011768428,7.031962082436324
10,872.0,2191.27,1776.62,2089.44796826,312.82796826000003,800.0,1000.0,1200.0,1500.0,2000.0,46.81100298006869,7.692692815664948
12,1077.0,32.55,1387.43,1392.6997869000002,5.269786900000099,32.55,32.55,32.55,32.55,32.55,5.705260730238365,3.5130368634176907
12,211.0,749.56,1285.23,1203.2452532799998,81.9847467200002,749.56,749.56,749.56,749.56,749.56,27.378093432523748,6.620819594580148
4,199.0,1310.01,1400.57,937.94999038,462.6200096199999,800.0,1000.0,1200.0,1310.01,1310.01,36.19406028618508,7.1785531114996735
2,1029.0,1702.6,1577.55,1464.6810288,112.86897120000003,800.0,1000.0,1200.0,1500.0,1702.6,41.262573841194154,7.440498938049059
10,643.0,2263.77,1685.92,1988.28881326,302.36881326,800.0,1000.0,1200.0,1500.0,2000.0,47.57909204682242,7.725228487507203
10,797.0,1706.73,1724.42,1834.68586574,110.26586573999998,800.0,1000.0,1200.0,1500.0,1706.73,41.3125888803885,7.4429202822273215
12,657.0,322.5,1113.16,1275.617205,162.45720499999993,322.5,322.5,322.5,322.5,322.5,17.95828499606797,5.7791991139409555
8,177.0,486.06,751.58,817.27874028,65.69874027999992,486.06,486.06,486.06,486.06,486.06,22.046768470685222,6.188387318779109
2,222.0,456.24,437.4,453.33017712000003,15.930177120000053,456.24,456.24,456.24,456.24,456.24,21.35977527971678,6.125208417157578
3,555.0,2342.76,1458.63,1531.83406488,73.2040648799998,800.0,1000.0,1200.0,1500.0,2000.0,48.402066071604835,7.759511756376286
2,785.0,1964.63,1522.76,1437.46730594,85.29269406000003,800.0,1000.0,1200.0,1500.0,1964.63,44.32414691790469,7.583568083605761
5,104.0,281.67,464.68,497.31403345999996,32.634033459999955,281.67,281.67,281.67,281.67,281.67,16.783027140536955,5.644280139507093
1,673.0,2026.16,1372.83,1336.52083408,36.30916591999994,800.0,1000.0,1200.0,1500.0,2000.0,45.01288704360119,7.614391077722638
10,877.0,1711.12,1897.37,1882.98327256,14.386727439999959,800.0,1000.0,1200.0,1500.0,1711.12,41.365686262891856,7.4454876477031995
1,250.0,1300.17,1145.33,774.7104364600001,370.61956353999983,800.0,1000.0,1200.0,1300.17,1300.17,36.05787015340756,7.171019138692464
1,467.0,296.49,221.23,462.88224662,241.65224662,296.49,296.49,296.49,296.49,296.49,17.218884981322105,5.695380610975362
10,1026.0,828.82,1865.67,1584.6556551600002,281.0143448399999,800.0,828.82,828.82,828.82,828.82,28.789234098878005,6.721208809801614
11,1106.0,2250.54,2050.62,2313.80221052,263.1822105199999,800.0,1000.0,1200.0,1500.0,2000.0,47.43985666082898,7.719369705517636
12,452.0,816.56,1243.1,1372.1891892800002,129.08918928000026,800.0,816.56,816.56,816.56,816.56,28.57551399362748,6.706324294573577
14,865.0,2497.16,1885.87,2470.1267420799995,584.2567420799996,800.0,1000.0,1200.0,1500.0,2000.0,49.97159192981548,7.823309739875323
8,107.0,2450.89,1468.19,1633.4339838199999,165.2439838199998,800.0,1000.0,1200.0,1500.0,2000.0,49.50646422438185,7.804614434712119
8,80.0,1092.18,1365.73,1025.33046284,340.3995371599999,800.0,1000.0,1092.18,1092.18,1092.18,33.04814669538975,6.996846158972545
8,945.0,766.98,1625.53,1385.04925524,240.48074475999988,766.98,766.98,766.98,766.98,766.98,27.69440376682625,6.643763691141915
13,1140.0,1607.8,2214.64,2178.9348264,35.70517359999985,800.0,1000.0,1200.0,1500.0,1607.8,40.09738146063905,7.3832438384584425
2,636.0,1438.19,1435.96,1121.53075122,314.4292487800001,800.0,1000.0,1200.0,1438.19,1438.19,37.92347557911854,7.27183573430757
14,865.0,1422.11,1921.18,2001.3640901800002,80.18409018000011,800.0,1000.0,1200.0,1422.11,1422.11,37.71087376341206,7.260599896578003
12,482.0,1710.47,1746.74,1779.36161786,32.621617860000015,800.0,1000.0,1200.0,1500.0,1710.47,41.35782876312537,7.445107929332829
2,68.0,756.61,648.53,495.01525118,153.51474881999997,756.61,756.61,756.61,756.61,756.61,27.50654467576762,6.630168741362368
14,512.0,526.84,1306.64,1406.32647992,99.68647992000001,526.84,526.84,526.84,526.84,526.84,22.952995447217777,6.268793207480272
14,1001.0,1647.24,2080.0,2178.38076512,98.38076511999998,800.0,1000.0,1200.0,1500.0,1647.24,40.58620455277877,7.4074633309342035
1,547.0,573.6,616.27,630.0959368,13.825936800000022,573.6,573.6,573.6,573.6,573.6,23.949947807876327,6.353674146545189
10,5.0,1338.9,1610.25,1215.1043282,395.14567179999995,800.0,1000.0,1200.0,1338.9,1338.9,36.59098249569148,7.200350263294562
3,1158.0,1107.4,1361.3,1342.7835312000002,18.516468799999757,800.0,1000.0,1107.4,1107.4,1107.4,33.277620107213195,7.010672812988823
1,993.0,1143.58,1328.85,1137.21521604,191.63478395999982,800.0,1000.0,1143.58,1143.58,1143.58,33.81685970045119,7.042793036469204
6,378.0,837.63,1215.96,961.43558994,254.52441006000004,800.0,837.63,837.63,837.63,837.63,28.941838227728383,6.7317696080056875
11,1156.0,2231.86,1988.56,2334.64652068,346.0865206799999,800.0,1000.0,1200.0,1500.0,2000.0,47.24256555268776,7.711038553949922
5,1050.0,882.86,1430.04,1307.93705868,122.1029413199999,800.0,882.86,882.86,882.86,882.86,29.712960135267572,6.784298679054902
