days,miles,receipts,output,predicted,error,rounded_receipts_10,rounded_receipts_50,rounded_receipts_100,log_receipts,predicted_final,error_final
13,996.0,1809.2,1956.89,2183.2631196,226.3731196000001,1810.0,1800.0,1800.0,7.50119261539307,1873.1330380938202,83.75696190617987
5,1160.0,1901.83,1673.89,1816.0235995399999,142.13359953999975,1900.0,1900.0,1900.0,7.551097530673067,1596.4191358226897,77.47086417731043
2,1139.0,306.43,726.14,919.6747543399999,193.53475433999995,310.0,300.0,300.0,5.728247419055714,1230.6768847210071,504.53688472100714
14,191.0,2442.76,1798.47,2055.6278148799997,257.1578148799997,2440.0,2450.0,2400.0,7.8012931157969145,1653.0182071859297,145.45179281407036
7,776.0,2447.82,1826.93,1957.1354471600002,130.20544716000018,2450.0,2450.0,2400.0,7.80336155486345,1570.653404123585,256.27659587641506
14,414.0,1919.7,1918.89,1956.8469486000001,37.95694860000003,1920.0,1900.0,1900.0,7.560444981910806,1706.1192759012786,212.77072409872153
7,847.0,1994.62,1851.7,1800.68811556,51.01188444000013,1990.0,2000.0,2000.0,7.598710057985168,1571.4978859358355,280.20211406416456
6,924.0,1227.21,1871.76,1447.87261398,423.8873860199999,1230.0,1250.0,1200.0,7.11331310385857,1496.3137139526925,375.44628604730747
2,933.0,1589.58,1489.99,1359.74017404,130.24982595999995,1590.0,1600.0,1600.0,7.371854008572488,1359.9969629037955,129.9930370962045
1,211.0,958.08,891.9,602.93438704,288.96561295999993,960.0,950.0,1000.0,6.86597449163357,983.6690520290954,91.7690520290954
10,773.0,865.92,1837.11,1454.1457949599999,382.96420504,870.0,850.0,900.0,6.764946700320201,1568.2929241124637,268.81707588753625
3,196.0,1211.68,1229.87,830.49559384,399.3744061599999,1210.0,1200.0,1200.0,7.100588065401739,1093.5769964841088,136.2930035158911
14,49.0,954.02,1480.87,1324.1504227599999,156.71957724000004,950.0,950.0,1000.0,6.861732282669818,1482.0253449981496,1.1553449981497579
5,477.0,655.24,935.38,876.4664191200001,58.91358087999993,660.0,650.0,700.0,6.486526575694494,1207.572918146551,272.19291814655105
5,828.0,1606.84,1690.82,1494.9064699199998,195.9135300800001,1610.0,1600.0,1600.0,7.382646942300648,1451.2130917910026,239.6069082089973
11,458.0,1364.29,1649.04,1551.65961302,97.38038697999991,1360.0,1350.0,1400.0,7.2191221392663145,1550.6217046588001,98.41829534119984
3,289.0,1245.67,1279.31,899.23699546,380.07300453999994,1250.0,1250.0,1200.0,7.128231275533685,1131.7991943223115,147.5108056776885
1,1060.0,501.67,658.14,896.16399346,238.02399346000004,500.0,500.0,500.0,6.21993389117754,1219.8376741602317,561.6976741602317
5,1085.0,2486.43,1664.83,2027.4471643399997,362.6171643399998,2490.0,2500.0,2500.0,7.819005327933273,1602.019594752281,62.81040524771902
4,675.0,381.48,779.68,809.0556662399999,29.375666239999987,380.0,400.0,400.0,5.946676364317848,1170.7696581887549,391.0896581887549
8,415.0,1214.97,1473.75,1273.10121886,200.64878113999998,1210.0,1200.0,1200.0,7.1032973911691455,1390.9173010290592,82.83269897094078
6,425.0,709.75,1114.9,932.9251805,181.97481950000008,710.0,700.0,700.0,6.566320750531109,1241.189559000744,126.28955900074402
7,313.0,2408.02,1637.65,1671.3383647599999,33.688364759999786,2410.0,2400.0,2400.0,7.7869753047804915,1395.5813620692538,242.06863793074626
13,235.0,426.07,897.26,1138.94569066,241.6856906600001,430.0,450.0,400.0,6.056947934219075,1407.4844322503316,510.2244322503316
7,635.0,1406.31,1630.66,1421.24711978,209.41288022000003,1410.0,1400.0,1400.0,7.249435359782719,1448.4375155921173,182.2224844078828
10,1009.0,2164.22,1889.87,2157.08437036,267.21437036,2160.0,2150.0,2200.0,7.680277251902146,1771.3707177217311,118.49928227826877
3,692.0,450.7,748.57,786.2552366,37.68523659999994,450.0,450.0,500.0,6.113018242660559,1154.9681022500538,406.39810225005374
2,91.0,1073.76,1013.78,646.63987288,367.14012712,1070.0,1050.0,1100.0,6.97985265982252,996.153321628803,17.62667837119693
8,1187.0,1045.91,2047.06,1646.98251458,400.0774854199999,1050.0,1050.0,1000.0,6.953598247290388,1660.611079097447,386.448920902553
14,600.0,1120.05,1847.84,1716.0101019,131.8298980999998,1120.0,1100.0,1100.0,7.02202102511048,1708.0435610586878,139.7964389413121
5,210.0,710.49,483.34,745.75358862,262.41358862,710.0,700.0,700.0,6.567361362617364,1117.9455658923785,634.6055658923785
12,10.0,1203.1,1564.9,1284.4681378,280.43186220000007,1200.0,1200.0,1200.0,7.093487678898173,1410.4752447891567,154.4247552108434
1,452.0,275.05,282.89,444.8367419,161.9467419,280.0,300.0,300.0,5.620582008730054,917.4100989073214,634.5200989073214
4,256.0,2218.74,1476.03,1367.2388321199999,108.7911678800001,2220.0,2200.0,2200.0,7.705145350890463,1234.9122823247792,241.11771767522077
8,312.0,2383.17,1557.27,1722.76244046,165.49244046000013,2380.0,2400.0,2400.0,7.7766063343677265,1436.9389333868507,120.33106661314923
2,1175.0,816.2,1237.62,1162.8262856000001,74.79371439999977,820.0,800.0,800.0,6.705883862943467,1366.8384268571776,129.21842685717775
11,960.0,383.64,1248.46,1415.1135283200001,166.65352832000008,380.0,400.0,400.0,5.952307831906788,1579.2052780624808,330.7452780624808
6,690.0,1009.37,1559.83,1217.21523606,342.6147639399999,1010.0,1000.0,1000.0,6.918071879384088,1384.3659687280933,175.4640312719066
14,487.0,579.29,1516.68,1414.7019230199999,101.9780769800002,580.0,600.0,600.0,6.363527978582116,1583.1659955461048,66.48599554610473
8,75.0,315.71,593.83,683.86108698,90.03108697999994,320.0,300.0,300.0,5.757986528669713,1095.0070790937064,501.1770790937063
13,360.0,271.93,1017.64,1144.20854334,126.56854334000002,270.0,250.0,300.0,5.609215352049819,1397.9972564702114,380.3572564702114
11,708.0,1871.77,1916.37,1917.8876772600001,1.517677260000255,1870.0,1850.0,1900.0,7.535173897253012,1683.712027113081,232.65797288691897
3,182.0,347.82,384.77,445.70274716000006,60.932747160000076,350.0,350.0,300.0,5.854556029840523,931.9485615627798,547.1785615627798
10,683.0,2442.92,1643.68,2089.59662096,445.91662096000005,2440.0,2450.0,2400.0,7.80135858653152,1664.7476414669845,21.06764146698447
5,392.0,1264.6,1465.72,1092.8883847999998,372.8316152000002,1260.0,1250.0,1300.0,7.143301597013389,1258.245576929999,207.47442307000097
10,175.0,1443.25,1635.5,1359.1691935000001,276.3308064999999,1440.0,1450.0,1400.0,7.275345434661375,1408.893562001517,226.606437998483
7,577.0,1959.13,1603.6,1628.66982694,25.069826939999984,1960.0,1950.0,2000.0,7.580766076555668,1468.3511751396154,135.2488248603845
13,799.0,951.92,1793.36,1695.23783296,98.1221670399998,950.0,950.0,1000.0,6.85953095469512,1718.9786935548361,74.38130644516377
13,608.0,370.89,1170.54,1331.14678382,160.60678382000015,370.0,350.0,400.0,5.918598111620868,1529.5031470464762,358.96314704647625
7,194.0,202.49,686.23,640.6484646200001,45.58153537999988,200.0,200.0,200.0,5.315616863626098,1040.9182103851297,354.68821038512965
13,889.0,232.72,1394.38,1433.82040336,39.44040335999989,230.0,250.0,200.0,5.454123817686236,1576.2091938877854,181.82919388778532
7,901.0,136.8,1222.6,1021.9166584000001,200.68334159999984,140.0,150.0,100.0,4.925803358579558,1256.1844050493016,33.58440504930172
1,698.0,1525.82,1398.75,1132.84833116,265.90166883999996,1530.0,1550.0,1500.0,7.330942420077918,1224.0136369432046,174.73636305679543
9,592.0,793.55,1235.69,1254.8083249000001,19.11832490000006,790.0,800.0,800.0,6.6777759166586454,1446.6822232724367,210.9922232724366
14,1015.0,871.76,1846.41,1848.35907688,1.9490768799998932,870.0,850.0,900.0,6.77166060395445,1831.69785437479,14.712145625210042
9,524.0,136.46,848.89,928.8663954799999,79.97639547999995,140.0,150.0,100.0,4.923332965693459,1201.0612280936166,352.1712280936166
5,781.0,2114.27,1789.85,1688.91510226,100.93489774,2110.0,2100.0,2100.0,7.656937742907056,1468.0778480203844,321.7721519796155
3,200.0,58.24,494.63,329.87108312,164.75891688000002,60.0,50.0,100.0,4.081596989399598,716.1402545997475,221.51025459974755
5,503.0,2335.55,1649.42,1624.2199709,25.200029100000165,2340.0,2350.0,2300.0,7.756430761440725,1376.6818862270618,272.7381137729383
11,667.0,2221.67,1872.89,2046.68598346,173.7959834599999,2220.0,2200.0,2200.0,7.706464454901511,1689.890710995461,182.99928900453915
7,336.0,1843.58,1691.68,1438.55624604,253.12375396000016,1840.0,1850.0,1800.0,7.520006888283769,1370.667285672274,321.01271432772614
4,217.0,1506.46,1455.37,1034.04587548,421.32412451999994,1510.0,1500.0,1500.0,7.318181394252624,1171.768497637353,283.6015023626469
8,207.0,1146.93,1479.01,1122.83687334,356.17312666,1150.0,1150.0,1100.0,7.045715599410667,1305.9637699748507,173.04623002514927
7,690.0,1807.71,1710.98,1628.16122298,82.81877701999997,1810.0,1800.0,1800.0,7.500369162981049,1500.4862796554364,210.4937203445636
2,251.0,1916.43,1285.2,1106.84241434,178.35758566000004,1920.0,1900.0,1900.0,7.5587410267080415,1128.6023405710957,156.5976594289043
4,627.0,956.98,1337.63,1032.16561524,305.46438476000003,960.0,950.0,1000.0,6.864826900926214,1268.0753852284881,69.55461477151198
1,432.0,581.71,448.34,566.95635498,118.61635498000004,580.0,600.0,600.0,6.367689635491389,1003.7103446294112,555.3703446294112
4,1194.0,2250.51,1691.15,1924.93477938,233.78477937999992,2250.0,2250.0,2300.0,7.719356381215219,1587.2108042838165,103.93919571618358
10,64.0,455.9,774.64,864.2903842000001,89.65038420000008,460.0,450.0,500.0,6.124464548569226,1222.9608448963288,448.3208448963288
8,15.0,377.85,657.8,676.1690883000001,18.369088300000158,380.0,400.0,400.0,5.937140348377382,1095.0727474459752,437.27274744597526
11,741.0,1207.39,1878.06,1647.32582082,230.73417917999996,1210.0,1200.0,1200.0,7.0970441740727805,1641.0513116915151,237.0086883084848
8,638.0,1007.48,1483.06,1311.92086424,171.13913576000004,1010.0,1000.0,1000.0,6.9161995257648,1450.7648847160565,32.29511528394346
12,965.0,1700.28,1879.09,2054.95696064,175.86696064000012,1700.0,1700.0,1700.0,7.439136187902776,1810.7270641900657,68.36293580993424
8,1182.0,990.07,1840.75,1619.7352026600001,221.01479733999986,990.0,1000.0,1000.0,6.8987851675568965,1651.8627485441389,188.88725145586113
13,1062.0,869.28,2090.54,1811.6884226400002,278.85157735999974,870.0,850.0,900.0,6.768814998950002,1805.8710690376602,284.6689309623398
1,754.0,1220.47,1346.14,1032.1723678600001,313.96763214,1220.0,1200.0,1200.0,7.107810330428941,1216.9332624398612,129.2067375601389
14,767.0,186.47,1292.77,1405.75867586,112.98867586000006,190.0,200.0,200.0,5.2336188326091,1545.9756844733654,253.2056844733654
11,775.0,1752.23,1809.29,1904.60962474,95.31962474000011,1750.0,1750.0,1800.0,7.4692150799656725,1700.469917009122,108.82008299087806
8,592.0,1402.98,1561.41,1457.70355324,103.70644676000006,1400.0,1400.0,1400.0,7.2470663394700505,1475.1045150501602,86.30548494983987
6,957.0,727.75,1448.72,1249.2221445,199.49785550000001,730.0,750.0,700.0,6.591330737664702,1443.1281560050709,5.59184399492915
9,800.0,2167.72,1726.51,1974.5949833599998,248.0849833599998,2170.0,2150.0,2200.0,7.681892410746468,1650.440938390353,76.06906160964695
6,1198.0,222.6,1107.96,1168.6869388,60.72693879999997,220.0,200.0,200.0,5.409858741280944,1384.892242236987,276.9322422369869
3,1092.0,1737.65,1462.01,1579.3303406999999,117.32034069999986,1740.0,1750.0,1700.0,7.460864229002864,1473.6175126732962,11.607512673296242
12,958.0,2499.84,1791.69,2399.5369739200005,607.8469739200004,2500.0,2500.0,2500.0,7.824381954420933,1856.4657629333522,64.7757629333521
11,955.0,1282.19,2000.42,1804.0165232200002,196.4034767799999,1280.0,1300.0,1300.0,7.157104444064428,1728.5580302537192,271.8619697462809
11,605.0,1880.69,1711.55,1862.05876622,150.5087662200001,1880.0,1900.0,1900.0,7.539925588193065,1645.8190737549603,65.73092624503965
7,670.0,1558.02,1702.81,1507.69109476,195.11890524,1560.0,1550.0,1600.0,7.351812697711859,1474.3664133086552,228.44358669134476
11,844.0,1962.77,1787.57,2036.4185752600001,248.8485752600002,1960.0,1950.0,2000.0,7.582621374113767,1740.488352130013,47.08164786998691
3,718.0,1158.02,1416.98,1109.74817476,307.23182524000003,1160.0,1150.0,1200.0,7.055330099446257,1282.9590142844029,134.02098571559713
6,323.0,1477.23,1608.55,1208.43704474,400.11295526000004,1480.0,1500.0,1500.0,7.298600705098168,1294.9866758999972,313.5633241000028
14,616.0,2374.41,1828.37,2272.2353675799995,443.86536757999966,2370.0,2350.0,2400.0,7.772925333148573,1808.2729448002942,20.097055199705665
8,752.0,1519.78,1662.92,1601.3991916399998,61.520808360000274,1520.0,1500.0,1500.0,7.3269786401145724,1544.924088661752,117.9959113382481
1,1166.0,1423.69,1412.13,1359.65749022,52.47250978000011,1420.0,1400.0,1400.0,7.261709525177004,1390.2075281709601,21.922471829039978
3,1187.0,1632.14,1451.85,1588.40402132,136.55402132000017,1630.0,1650.0,1600.0,7.398259821077702,1501.259563076636,49.409563076636005
3,1013.0,166.52,711.07,848.45454776,137.38454775999992,170.0,150.0,200.0,5.121102747122227,1150.419202510562,439.3492025105619
5,741.0,429.24,951.92,930.98639112,20.93360887999995,430.0,450.0,400.0,6.064343192520554,1253.2345341602288,301.31453416022885
14,467.0,2176.26,1809.83,2099.44572788,289.6157278800001,2180.0,2200.0,2200.0,7.685822484512124,1741.6613577097753,68.16864229022462
3,224.0,358.77,406.36,474.82854326000006,68.46854326000005,360.0,350.0,400.0,5.885464938384792,951.5228150259525,545.1628150259525
3,712.0,512.23,751.16,824.68045474,73.52045473999999,510.0,500.0,500.0,6.2407240877749635,1178.4708836032942,427.3108836032942
12,218.0,901.03,1371.86,1273.3504591399999,98.50954086000002,900.0,900.0,900.0,6.804647778933044,1451.9473348062845,80.08733480628462
6,373.0,587.38,956.61,849.41813044,107.19186955999999,590.0,600.0,600.0,6.377372997666928,1198.0420812359487,241.43208123594866
8,562.0,2479.33,1478.31,1909.63935454,431.32935454000017,2480.0,2500.0,2500.0,7.816146894822859,1535.3226955453808,57.01269554538089
5,132.0,2387.03,1454.05,1431.56511714,22.48488285999997,2390.0,2400.0,2400.0,7.778224037247652,1240.7808343213492,213.26916567865078
3,98.0,871.46,866.05,625.3273254800001,240.72267451999983,870.0,850.0,900.0,6.77131680775345,1015.6272577108141,149.57725771081414
14,545.0,1206.76,1977.89,1721.93050688,255.95949312000016,1210.0,1200.0,1200.0,7.09652268325948,1696.8421317957511,281.04786820424897
1,869.0,1498.88,1398.94,1220.24555744,178.69444255999997,1500.0,1500.0,1500.0,7.313140383890131,1285.6790194728092,113.2609805271909
2,875.0,393.25,640.56,804.4670135,163.90701350000006,390.0,400.0,400.0,5.976985225843148,1163.2450857685271,522.6850857685272
8,888.0,2296.07,1718.71,2018.7425706600002,300.03257066000015,2300.0,2300.0,2300.0,7.739389676756757,1647.5091545411951,71.2008454588049
1,716.0,1396.41,1376.59,1086.85687358,289.73312641999996,1400.0,1400.0,1400.0,7.242375802239875,1219.6234124977864,156.96658750221354
8,1025.0,1031.33,2214.64,1546.69910054,667.9408994599999,1030.0,1050.0,1000.0,6.939573662368656,1598.314097108469,616.3259028915309
9,1064.0,2016.76,1810.94,2061.83524688,250.89524687999983,2020.0,2000.0,2000.0,7.609743264207564,1740.037427377716,70.90257262228397
4,463.0,1963.41,1607.34,1375.92177958,231.4182204199999,1960.0,1950.0,2000.0,7.582947224765042,1296.9268865043723,310.4131134956276
1,678.0,1478.57,1370.31,1100.64973566,269.6602643399999,1480.0,1500.0,1500.0,7.29950678400254,1212.594300472214,157.715699527786
1,436.0,1358.14,1154.03,907.8284993200001,246.20150067999987,1360.0,1350.0,1400.0,7.214607425769474,1111.5067519382783,42.52324806172169
5,586.0,2135.36,1661.61,1585.05209368,76.5579063199998,2140.0,2150.0,2100.0,7.666858725204771,1396.454871653429,265.1551283465708
1,797.0,126.8,543.18,580.2216584,37.041658400000074,130.0,150.0,100.0,4.850466541943434,949.6690322205135,406.48903222051354
14,481.0,939.99,877.17,1568.5020896199999,691.3320896199999,940.0,950.0,900.0,6.846932512536352,1641.5988665041075,764.4288665041075
7,172.0,1486.86,1557.94,1187.92721068,370.01278932000014,1490.0,1500.0,1500.0,7.305094124945164,1282.4082706756394,275.53172932436064
10,1192.0,23.47,1157.87,1329.73759186,171.86759186000018,20.0,0.0,0.0,3.19744787745458,1277.088236484605,119.21823648460509
7,981.0,658.85,1351.69,1295.9334963000001,55.75650369999994,660.0,650.0,700.0,6.4920125364628385,1482.663261030214,130.97326103021396
10,692.0,1671.71,1701.23,1758.53786498,57.30786497999998,1670.0,1650.0,1700.0,7.422200344658435,1620.5203903802465,80.70960961975356
13,710.0,2223.86,1979.83,2198.25069668,218.42069668000022,2220.0,2200.0,2200.0,7.707449271272395,1792.1481482611996,187.68185173880033
12,380.0,1526.79,1787.41,1640.1315780200002,147.27842197999985,1530.0,1550.0,1500.0,7.331577525726498,1578.6220855272886,208.78791447271146
3,133.0,1728.5,1373.4,1019.321983,354.07801700000005,1730.0,1750.0,1700.0,7.4555876283772236,1114.5930574520532,258.80694254794685
4,730.0,799.25,1250.66,1023.1077114999999,227.55228850000015,800.0,800.0,800.0,6.684924178849973,1283.9840939077033,33.32409390770317
12,1070.0,1055.51,2030.76,1834.69068938,196.0693106199999,1060.0,1050.0,1100.0,6.96272630222665,1790.1667666183573,240.59323338164268
8,1185.0,554.98,1545.67,1431.75879924,113.91120076000016,550.0,550.0,600.0,6.3207323223805805,1580.428957214843,34.758957214842894
11,456.0,2223.72,1600.1,1925.2441713599999,325.14417136,2220.0,2200.0,2200.0,7.7073863439848544,1611.1592743861074,11.059274386107518
12,85.0,1056.43,1466.31,1263.9986943400002,202.3113056599998,1060.0,1050.0,1100.0,6.963596714876095,1422.1980971300281,44.1119028699718
2,543.0,103.37,544.12,485.57803806000004,58.541961939999965,100.0,100.0,100.0,4.647942277831961,872.3662116012995,328.2462116012995
6,367.0,1947.68,1606.76,1439.08188184,167.67811815999994,1950.0,1950.0,1900.0,7.574907499264997,1346.1096396940984,260.6503603059016
1,481.0,1792.17,1215.84,1123.17262246,92.66737753999996,1790.0,1800.0,1800.0,7.491740282272947,1163.1070828830025,52.73291711699744
5,233.0,1862.04,1562.23,1261.20831752,301.02168248,1860.0,1850.0,1900.0,7.529964841117204,1247.3623502077835,314.8676497922165
1,45.0,1070.22,922.69,555.58654836,367.10345164,1070.0,1050.0,1100.0,6.976553464852407,935.5170689329,12.82706893289992
5,152.0,2444.81,1523.75,1468.35519278,55.394807220000075,2440.0,2450.0,2400.0,7.8021316353886645,1251.2552821049733,272.4947178950267
7,344.0,1242.05,1514.4,1180.9046279,333.49537210000017,1240.0,1250.0,1200.0,7.125323315963161,1324.1176751179726,190.28232488202752
5,320.0,1584.55,1584.73,1190.6538629,394.0761371000001,1580.0,1600.0,1600.0,7.3686866292742845,1259.6298009394873,325.10019906051275
9,989.0,378.12,1193.72,1303.84168856,110.12168855999994,380.0,400.0,400.0,5.937852777659333,1502.1622994247684,308.4422994247684
10,57.0,936.89,1237.07,1069.96177182,167.10822817999997,940.0,950.0,900.0,6.843632671340555,1310.6121189525081,73.54211895250819
12,342.0,2253.61,1659.5,1935.02069718,275.52069718000007,2250.0,2250.0,2300.0,7.7207322879771585,1613.2672473105165,46.232752689483505
2,983.0,2109.93,1519.98,1615.6220473399999,95.64204733999986,2110.0,2100.0,2100.0,7.6548838876585465,1414.2058799643735,105.77412003562654
10,886.0,1990.03,1749.93,2009.81674114,259.8867411399999,1990.0,2000.0,2000.0,7.596407371755801,1714.8806820391185,35.04931796088158
10,5.0,836.86,1116.56,996.19581068,120.36418931999992,840.0,850.0,800.0,6.730851022086124,1277.0247005669444,160.46470056694443
3,80.0,517.54,457.49,460.56853651999995,3.0785365199999433,520.0,500.0,500.0,6.251017170306356,943.5950674773865,486.10506747738646
8,482.0,1411.49,631.81,1397.63733662,765.8273366200001,1410.0,1400.0,1400.0,7.253109383349518,1434.7578648844408,802.9478648844408
4,11.0,312.01,426.22,393.78354637999996,32.436453620000066,310.0,300.0,300.0,5.7462351389115875,897.4854679152949,471.26546791529483
12,1075.0,2328.11,1798.38,2392.49159818,594.1115981799999,2330.0,2350.0,2300.0,7.753241499340073,1891.2574331222497,92.87743312224961
13,632.0,268.91,1396.28,1300.5945885800002,95.68541141999981,270.0,250.0,300.0,5.598088570097137,1498.2424896808695,101.96248968086957
8,323.0,46.48,703.45,710.25449624,6.804496239999935,50.0,50.0,0.0,3.860308569741467,949.4916895670752,246.0416895670752
11,527.0,1550.32,1806.06,1672.78127216,133.27872783999987,1550.0,1550.0,1600.0,7.346861460399994,1592.4391630009445,213.62083699905543
5,948.0,898.6,1499.68,1255.6617168,244.01828320000004,900.0,900.0,900.0,6.8019502200851605,1423.1683823904493,76.51161760955074
5,504.0,1502.63,1628.66,1261.61498994,367.0450100600001,1500.0,1500.0,1500.0,7.315637463605906,1321.7289883888247,306.93101161117534
10,793.0,1422.29,2007.62,1708.3400570200001,299.27994297999976,1420.0,1400.0,1400.0,7.260726372126232,1637.9948343740455,369.6251656259544
13,32.0,232.43,805.12,936.81392234,131.69392233999997,230.0,250.0,200.0,5.452882246296949,1255.8068822173861,450.68688221738614
9,768.0,1815.6,1666.18,1802.5040028,136.32400280000002,1820.0,1800.0,1800.0,7.504721901068113,1616.2453556177604,49.93464438223964
9,994.0,1742.62,1849.58,1901.71448956,52.13448956000002,1740.0,1750.0,1700.0,7.4637186908192135,1695.5511954138392,154.02880458616073
1,1105.0,1432.3,1387.17,1328.0445874000002,59.12541259999989,1430.0,1450.0,1400.0,7.26773475692917,1368.169117514695,19.000882485305056
12,178.0,507.59,907.19,1078.60406842,171.41406841999992,510.0,500.0,500.0,6.231642190977971,1365.0786784551392,457.88867845513914
10,472.0,431.95,924.65,1090.4015941,165.75159410000003,430.0,450.0,400.0,6.0706222478938106,1368.6655108222733,444.0155108222733
5,716.0,1111.23,1492.08,1213.86519674,278.2148032599998,1110.0,1100.0,1100.0,7.014122287955589,1363.1048620525971,128.9751379474028
3,771.0,725.67,1166.93,951.95601546,214.97398454000006,730.0,750.0,700.0,6.588472454260467,1244.166150349555,77.23615034955492
13,1054.0,1131.25,2162.03,1921.2789775,240.7510225000001,1130.0,1150.0,1100.0,7.031962082436324,1835.9107547803367,326.1192452196635
10,872.0,2191.27,1776.62,2089.44796826,312.82796826000003,2190.0,2200.0,2200.0,7.692692815664948,1721.7344747930726,54.88552520692724
12,1077.0,32.55,1387.43,1392.6997869000002,5.269786900000099,30.0,50.0,0.0,3.5130368634176907,1359.791568396052,27.638431603947993
12,211.0,749.56,1285.23,1203.2452532799998,81.9847467200002,750.0,750.0,700.0,6.620819594580148,1426.2581869923165,141.02818699231648
4,199.0,1310.01,1400.57,937.94999038,462.6200096199999,1310.0,1300.0,1300.0,7.1785531114996735,1147.5166267635027,253.05337323649724
2,1029.0,1702.6,1577.55,1464.6810288,112.86897120000003,1700.0,1700.0,1700.0,7.440498938049059,1404.48657920712,173.06342079287992
10,643.0,2263.77,1685.92,1988.28881326,302.36881326,2260.0,2250.0,2300.0,7.725228487507203,1640.2447745305242,45.67522546947589
10,797.0,1706.73,1724.42,1834.68586574,110.26586573999998,1710.0,1700.0,1700.0,7.4429202822273215,1662.3578052313753,62.06219476862475
12,657.0,322.5,1113.16,1275.617205,162.45720499999993,320.0,300.0,300.0,5.7791991139409555,1487.2841018783838,374.1241018783837
8,177.0,486.06,751.58,817.27874028,65.69874027999992,490.0,500.0,500.0,6.188387318779109,1187.1449179215729,435.5649179215728
2,222.0,456.24,437.4,453.33017712000003,15.930177120000053,460.0,450.0,500.0,6.125208417157578,937.834349091595,500.434349091595
3,555.0,2342.76,1458.63,1531.83406488,73.2040648799998,2340.0,2350.0,2300.0,7.759511756376286,1310.4346739787436,148.1953260212565
2,785.0,1964.63,1522.76,1437.46730594,85.29269406000003,1960.0,1950.0,2000.0,7.583568083605761,1331.265343251935,191.49465674806493
5,104.0,281.67,464.68,497.31403345999996,32.634033459999955,280.0,300.0,300.0,5.644280139507093,962.473751328404,497.79375132840397
1,673.0,2026.16,1372.83,1336.52083408,36.30916591999994,2030.0,2050.0,2000.0,7.614391077722638,1250.248879810043,122.58112018995689
10,877.0,1711.12,1897.37,1882.98327256,14.386727439999959,1710.0,1700.0,1700.0,7.4454876477031995,1692.5747039109763,204.79529608902362
1,250.0,1300.17,1145.33,774.7104364600001,370.61956353999983,1300.0,1300.0,1300.0,7.171019138692464,1036.530658335795,108.79934166420503
1,467.0,296.49,221.23,462.88224662,241.65224662,300.0,300.0,300.0,5.695380610975362,932.4037625949719,711.1737625949719
10,1026.0,828.82,1865.67,1584.6556551600002,281.0143448399999,830.0,850.0,800.0,6.721208809801614,1657.3449634961755,208.32503650382455
11,1106.0,2250.54,2050.62,2313.80221052,263.1822105199999,2250.0,2250.0,2300.0,7.719369705517636,1855.5574361383233,195.0625638616766
12,452.0,816.56,1243.1,1372.1891892800002,129.08918928000026,820.0,800.0,800.0,6.706324294573577,1527.0480323930137,283.9480323930138
14,865.0,2497.16,1885.87,2470.1267420799995,584.2567420799996,2500.0,2500.0,2500.0,7.823309739875323,1907.6440992478701,21.774099247870254
8,107.0,2450.89,1468.19,1633.4339838199999,165.2439838199998,2450.0,2450.0,2500.0,7.804614434712119,1363.8493467978903,104.3406532021097
8,80.0,1092.18,1365.73,1025.33046284,340.3995371599999,1090.0,1100.0,1100.0,6.996846158972545,1252.3721143850548,113.35788561494519
8,945.0,766.98,1625.53,1385.04925524,240.48074475999988,770.0,750.0,800.0,6.643763691141915,1531.29057985924,94.23942014075988
13,1140.0,1607.8,2214.64,2178.9348264,35.70517359999985,1610.0,1600.0,1600.0,7.3832438384584425,1912.138963729403,302.50103627059684
2,636.0,1438.19,1435.96,1121.53075122,314.4292487800001,1440.0,1450.0,1400.0,7.27183573430757,1236.4591753324385,199.50082466756157
14,865.0,1422.11,1921.18,2001.3640901800002,80.18409018000011,1420.0,1400.0,1400.0,7.260599896578003,1837.0150495755454,84.16495042445467
12,482.0,1710.47,1746.74,1779.36161786,32.621617860000015,1710.0,1700.0,1700.0,7.445107929332829,1630.9876428950126,115.75235710498737
2,68.0,756.61,648.53,495.01525118,153.51474881999997,760.0,750.0,800.0,6.630168741362368,943.6677063107553,295.13770631075533
14,512.0,526.84,1306.64,1406.32647992,99.68647992000001,530.0,550.0,500.0,6.268793207480272,1580.6173517769328,273.97735177693266
14,1001.0,1647.24,2080.0,2178.38076512,98.38076511999998,1650.0,1650.0,1600.0,7.4074633309342035,1906.2696610198532,173.73033898014683
1,547.0,573.6,616.27,630.0959368,13.825936800000022,570.0,550.0,600.0,6.353674146545189,1044.9247417712386,428.6547417712386
10,5.0,1338.9,1610.25,1215.1043282,395.14567179999995,1340.0,1350.0,1300.0,7.200350263294562,1335.954334770817,274.295665229183
3,1158.0,1107.4,1361.3,1342.7835312000002,18.516468799999757,1110.0,1100.0,1100.0,7.010672812988823,1441.7744071830534,80.47440718305347
1,993.0,1143.58,1328.85,1137.21521604,191.63478395999982,1140.0,1150.0,1100.0,7.042793036469204,1298.0828333495963,30.767166650403624
6,378.0,837.63,1215.96,961.43558994,254.52441006000004,840.0,850.0,800.0,6.7317696080056875,1244.3929174432233,28.432917443223232
11,1156.0,2231.86,1988.56,2334.64652068,346.0865206799999,2230.0,2250.0,2200.0,7.711038553949922,1873.195902278689,115.36409772131105
5,1050.0,882.86,1430.04,1307.93705868,122.1029413199999,880.0,900.0,900.0,6.784298679054902,1459.0685158914819,29.028515891481902
