days,miles,receipts,output,receipt_factor,residual_0.5,residual_0.6,residual_0.7,residual_0.8,residual_0.9,residual_1.0,base_per_day,predicted_lookup,error_lookup
3,1013.0,166.52,711.07,4.270177756425655,209.27,203.71933333333334,198.1686666666667,192.61800000000002,187.06733333333332,181.51666666666668,198.1686666666667,518.564,192.50600000000009
5,741.0,429.24,951.92,2.2176870748299318,147.45999999999998,138.8752,130.2904,121.70559999999998,113.12079999999999,104.53599999999999,130.2904,910.468,41.452
14,467.0,2176.26,1809.83,0.8316239787525387,51.54999999999999,36.005285714285705,20.46057142857142,4.915857142857119,-10.628857142857166,-26.17357142857145,20.46057142857142,2461.382,651.5520000000001
3,224.0,358.77,406.36,1.1326476572734623,75.65833333333335,63.69933333333335,51.740333333333346,39.78133333333333,27.822333333333347,15.863333333333344,51.740333333333346,653.139,246.779
3,712.0,512.23,751.16,1.4664506178864962,165.015,147.94066666666666,130.86633333333333,113.79199999999997,96.71766666666666,79.64333333333332,130.86633333333333,760.5609999999999,9.400999999999954
12,218.0,901.03,1371.86,1.5225464190981433,76.77874999999999,69.27016666666667,61.761583333333334,54.252999999999986,46.74441666666666,39.235833333333325,61.761583333333334,1458.721,86.8610000000001
6,373.0,587.38,956.61,1.6286049916578706,110.48666666666668,100.697,90.90733333333333,81.11766666666666,71.32799999999999,61.538333333333334,90.90733333333333,1119.166,162.55599999999993
8,562.0,2479.33,1478.31,0.5962538266386483,29.830624999999998,-1.1610000000000014,-32.152625,-63.14425,-94.135875,-125.1275,-32.152625,2447.531,969.221
5,132.0,2387.03,1454.05,0.6091460936812692,52.10699999999997,4.366399999999976,-43.374200000000016,-91.11480000000006,-138.85540000000006,-186.59600000000006,-43.374200000000016,2280.9210000000003,826.8710000000003
3,98.0,871.46,866.05,0.9937920271727904,143.43999999999997,114.39133333333332,85.34266666666667,56.29399999999995,27.245333333333292,-1.8033333333333605,85.34266666666667,1012.0219999999999,145.97199999999998
14,545.0,1206.76,1977.89,1.6390085849713283,98.17928571428573,89.55957142857145,80.93985714285715,72.32014285714287,63.700428571428574,55.08071428571429,80.93985714285715,1782.732,195.15800000000013
1,869.0,1498.88,1398.94,0.9333235482493595,649.5,499.61199999999997,349.72399999999993,199.836,49.947999999999865,-99.94000000000005,349.72399999999993,1295.2160000000001,103.72399999999993
2,875.0,393.25,640.56,1.6288874761602032,221.96749999999997,202.30499999999998,182.64249999999998,162.97999999999996,143.31749999999997,123.65499999999997,182.64249999999998,643.275,2.715000000000032
8,888.0,2296.07,1718.71,0.7485442516996432,71.334375,42.6335,13.932625000000002,-14.768250000000023,-43.46912500000002,-72.17000000000002,13.932625000000002,2319.249,600.5389999999998
1,716.0,1396.41,1376.59,0.9858064608531877,678.3849999999999,538.7439999999999,399.10299999999995,259.46199999999976,119.82099999999991,-19.820000000000164,399.10299999999995,1223.487,153.10299999999984
8,1025.0,1031.33,2214.64,2.1473631136493654,212.371875,199.48025,186.58862499999998,173.697,160.80537499999997,147.91375,186.58862499999998,1433.931,780.7089999999998
9,1064.0,2016.76,1810.94,0.8979452190642417,89.17333333333335,66.76488888888889,44.356444444444456,21.947999999999993,-0.46044444444444504,-22.868888888888883,44.356444444444456,2167.732,356.7919999999999
4,463.0,1963.41,1607.34,0.8186471496019679,156.40874999999997,107.32349999999997,58.238249999999994,9.152999999999963,-39.93225000000007,-89.01750000000004,58.238249999999994,1854.387,247.04700000000003
1,678.0,1478.57,1370.31,0.9267806055851262,631.025,483.168,335.31100000000015,187.45399999999995,39.59699999999998,-108.25999999999999,335.31100000000015,1280.9989999999998,89.31100000000015
1,436.0,1358.14,1154.03,0.8497135788652126,474.9599999999999,339.14599999999996,203.332,67.5179999999998,-68.29600000000005,-204.11000000000013,203.332,1196.6979999999999,42.66799999999989
5,586.0,2135.36,1661.61,0.7781404540686347,118.78599999999997,76.07879999999996,33.37159999999999,-9.335600000000067,-52.042800000000035,-94.75000000000004,33.37159999999999,2104.752,443.14200000000005
1,797.0,126.8,543.18,4.283753943217666,479.78,467.09999999999997,454.41999999999996,441.73999999999995,429.05999999999995,416.37999999999994,454.41999999999996,334.76,208.41999999999996
14,481.0,939.99,877.17,0.9331695018032106,29.08392857142857,22.36971428571428,15.655500000000002,8.941285714285707,2.227071428571427,-4.487142857142861,15.655500000000002,1595.993,718.823
7,172.0,1486.86,1557.94,1.047805442341579,116.35857142857144,95.11771428571431,73.87685714285716,52.636,31.39514285714287,10.154285714285736,73.87685714285716,1817.802,259.86199999999985
10,1192.0,23.47,1157.87,49.33404345973583,114.6135,114.37879999999998,114.14409999999998,113.90939999999998,113.67469999999999,113.43999999999998,114.14409999999998,776.429,381.4409999999999
7,981.0,658.85,1351.69,2.0515898914775748,146.03785714285715,136.6257142857143,127.21357142857144,117.80142857142857,108.38928571428572,98.97714285714287,127.21357142857144,1238.195,113.49500000000012
10,692.0,1671.71,1701.23,1.01765856518176,86.5375,69.8204,53.10330000000001,36.38619999999999,19.669100000000004,2.951999999999998,53.10330000000001,1930.197,228.96699999999987
13,710.0,2223.86,1979.83,0.8902673729461386,66.76153846153845,49.65492307692307,32.54830769230769,15.441692307692287,-1.664923076923095,-18.771538461538476,32.54830769230769,2492.702,512.8720000000003
12,380.0,1526.79,1787.41,1.1706980003798821,85.33458333333334,72.61133333333335,59.88808333333335,47.16483333333334,34.441583333333334,21.718333333333344,59.88808333333335,1896.753,109.34299999999985
3,133.0,1728.5,1373.4,0.7945617587503616,169.7166666666667,112.10000000000007,54.48333333333343,-3.1333333333333635,-60.75,-118.36666666666663,54.48333333333343,1611.9499999999998,238.54999999999973
4,730.0,799.25,1250.66,1.5647919924929623,212.75875000000002,192.77750000000003,172.79625000000004,152.815,132.83375,112.85250000000002,172.79625000000004,1039.475,211.18500000000017
12,1070.0,1055.51,2030.76,1.9239609288400867,125.25041666666668,116.45450000000001,107.65858333333334,98.86266666666666,90.06675,81.27083333333333,107.65858333333334,1566.857,463.903
8,1185.0,554.98,1545.67,2.7850913546434106,158.5225,151.58525,144.64800000000002,137.71075000000002,130.7735,123.83625,144.64800000000002,1100.4859999999999,445.1840000000002
11,456.0,2223.72,1600.1,0.719560016548846,44.38545454545454,24.169818181818197,3.954181818181827,-16.261454545454544,-36.47709090909091,-56.69272727272726,3.954181818181827,2370.604,770.5039999999999
12,85.0,1056.43,1466.31,1.387985952689719,78.17458333333333,69.371,60.56741666666667,51.76383333333332,42.960249999999995,34.15666666666666,60.56741666666667,1567.501,101.19100000000003
2,543.0,103.37,544.12,5.26380961594273,246.2175,241.049,235.8805,230.712,225.5435,220.375,235.8805,440.359,103.76100000000002
6,367.0,1947.68,1606.76,0.8249609792162983,105.48666666666666,73.02533333333334,40.564,8.102666666666627,-24.358666666666675,-56.820000000000014,40.564,2071.376,464.6160000000002
1,481.0,1792.17,1215.84,0.6784177840271849,319.7549999999999,140.538,-38.67900000000009,-217.89600000000019,-397.1130000000003,-576.3300000000002,-38.67900000000009,1500.519,284.6790000000001
5,233.0,1862.04,1562.23,0.8389884213013684,126.242,89.00120000000001,51.760400000000025,14.519599999999992,-22.7212,-59.96199999999999,51.760400000000025,1913.4279999999999,351.19799999999987
1,45.0,1070.22,922.69,0.8621498383509932,387.58000000000004,280.5580000000001,173.53600000000006,66.51400000000001,-40.50800000000004,-147.52999999999997,173.53600000000006,995.154,72.46399999999994
5,152.0,2444.81,1523.75,0.6232590671667737,60.269000000000005,11.372800000000007,-37.523399999999995,-86.41959999999999,-135.31580000000002,-184.212,-37.523399999999995,2321.367,797.6170000000002
7,344.0,1242.05,1514.4,1.2192745863693089,127.62500000000001,109.8814285714286,92.13785714285716,74.39428571428573,56.650714285714294,38.90714285714288,92.13785714285716,1646.435,132.03499999999985
5,320.0,1584.55,1584.73,1.0001135969202612,158.491,126.80000000000003,95.10900000000001,63.417999999999985,31.726999999999997,0.03600000000001273,95.10900000000001,1719.185,134.45499999999993
9,989.0,378.12,1193.72,3.1569871998307417,111.6288888888889,107.42755555555556,103.22622222222223,99.02488888888888,94.82355555555556,90.62222222222222,103.22622222222223,1020.684,173.03600000000006
10,57.0,936.89,1237.07,1.3204004739083564,76.8625,67.49359999999999,58.1247,48.75579999999999,39.38689999999999,30.017999999999994,58.1247,1415.8229999999999,178.75299999999993
12,342.0,2253.61,1659.5,0.7363740842470524,44.39124999999999,25.611166666666673,6.831083333333329,-11.949000000000012,-30.729083333333353,-49.50916666666668,6.831083333333329,2405.527,746.027
2,983.0,2109.93,1519.98,0.7203935675591134,232.50750000000005,127.01100000000008,21.514500000000112,-83.98199999999997,-189.47849999999994,-294.9749999999999,21.514500000000112,1844.9509999999998,324.9709999999998
10,886.0,1990.03,1749.93,0.8793485525343839,75.4915,55.5912,35.69090000000001,15.790599999999994,-4.109699999999998,-24.00999999999999,35.69090000000001,2153.0209999999997,403.09099999999967
10,5.0,836.86,1116.56,1.3342255574409099,69.81299999999999,61.444399999999995,53.075799999999994,44.707199999999986,36.3386,27.96999999999999,53.075799999999994,1345.8020000000001,229.2420000000002
3,80.0,517.54,457.49,0.8839703211345984,66.24000000000001,48.98866666666669,31.73733333333335,14.48600000000001,-2.7653333333333308,-20.01666666666665,31.73733333333335,764.278,306.788
8,482.0,1411.49,631.81,0.4476191825659409,-9.241875000000007,-26.885500000000008,-44.52912499999999,-62.17275000000001,-79.81637500000002,-97.46000000000001,-44.52912499999999,1700.043,1068.233
4,11.0,312.01,426.22,1.3660459600653827,67.55375000000001,59.75350000000001,51.95325000000001,44.153000000000006,36.35275,28.55250000000001,51.95325000000001,698.4069999999999,272.1869999999999
12,1075.0,2328.11,1798.38,0.772463500435976,52.86041666666667,33.45950000000001,14.05858333333335,-5.342333333333348,-24.74324999999999,-44.14416666666667,14.05858333333335,2457.6769999999997,659.2969999999996
13,632.0,268.91,1396.28,5.192369194154177,97.06346153846154,94.99492307692307,92.9263846153846,90.85784615384615,88.78930769230769,86.72076923076922,92.9263846153846,1124.237,272.0429999999999
8,323.0,46.48,703.45,15.134466437177283,85.02625,84.44525,83.86425000000001,83.28325000000001,82.70225,82.12125,83.86425000000001,744.536,41.0859999999999
11,527.0,1550.32,1806.06,1.1649594922338613,93.71818181818183,79.62436363636364,65.53054545454546,51.43672727272726,37.34290909090908,23.24909090909091,65.53054545454546,1899.224,93.16399999999999
5,948.0,898.6,1499.68,1.6689071889606055,210.07600000000002,192.104,174.132,156.16,138.18800000000002,120.21600000000001,174.132,1239.02,260.6600000000001
5,504.0,1502.63,1628.66,1.0838729427736702,175.469,145.4164,115.3638,85.31120000000001,55.25859999999998,25.205999999999996,115.3638,1661.8410000000001,33.18100000000004
10,793.0,1422.29,2007.62,1.411540543770961,129.64749999999998,115.42460000000001,101.20169999999999,86.97879999999998,72.7559,58.532999999999994,101.20169999999999,1755.603,252.01699999999983
13,32.0,232.43,805.12,3.4639246224669793,52.99269230769231,51.20476923076923,49.41684615384615,47.62892307692307,45.841,44.05307692307693,49.41684615384615,1098.701,293.581
9,768.0,1815.6,1666.18,0.9177021370345892,84.26444444444445,64.09111111111113,43.9177777777778,23.74444444444445,3.5711111111111222,-16.602222222222206,43.9177777777778,2026.9199999999998,360.7399999999998
9,994.0,1742.62,1849.58,1.0613788433508167,108.69666666666666,89.33422222222222,69.97177777777779,50.609333333333325,31.246888888888886,11.884444444444448,69.97177777777779,1975.8339999999998,126.2539999999999
1,1105.0,1432.3,1387.17,0.9684912378691616,671.0200000000001,527.7900000000001,384.5600000000002,241.33000000000015,98.10000000000014,-45.12999999999988,384.5600000000002,1248.61,138.56000000000017
12,178.0,507.59,907.19,1.7872495518036213,54.449583333333344,50.219666666666676,45.98975000000001,41.75983333333334,37.52991666666667,33.300000000000004,45.98975000000001,1183.313,276.12300000000005
10,472.0,431.95,924.65,2.140641277925686,70.86749999999999,66.548,62.22850000000001,57.90899999999999,53.5895,49.269999999999996,62.22850000000001,1062.365,137.71500000000003
5,716.0,1111.23,1492.08,1.3427283280688966,187.29299999999998,165.0684,142.8438,120.61919999999998,98.39459999999997,76.16999999999999,142.8438,1387.8609999999999,104.21900000000005
3,771.0,725.67,1166.93,1.608072539859716,268.0316666666667,243.84266666666667,219.6536666666667,195.46466666666672,171.2756666666667,147.0866666666667,219.6536666666667,909.9689999999999,256.9610000000001
13,1054.0,1131.25,2162.03,1.911186740331492,122.80038461538463,114.09846153846155,105.39653846153848,96.6946153846154,87.99269230769232,79.29076923076924,105.39653846153848,1727.875,434.1550000000002
10,872.0,2191.27,1776.62,0.8107718355109137,68.09849999999999,46.18579999999999,24.2731,2.3603999999999816,-19.552300000000013,-41.46500000000001,24.2731,2293.889,517.2690000000002
12,1077.0,32.55,1387.43,42.624577572964675,114.26291666666667,113.99166666666667,113.72041666666667,113.44916666666667,113.17791666666666,112.90666666666668,113.72041666666667,850.785,536.6450000000001
12,211.0,749.56,1285.23,1.714645925609691,75.87083333333334,69.62450000000001,63.37816666666668,57.13183333333333,50.88550000000001,44.639166666666675,63.37816666666668,1352.692,67.46199999999999
4,199.0,1310.01,1400.57,1.0691292432882191,186.39124999999999,153.641,120.89075,88.14049999999997,55.39024999999998,22.639999999999986,120.89075,1397.007,3.5629999999998745
2,1029.0,1702.6,1577.55,0.9265535064019734,363.125,277.995,192.865,107.73500000000001,22.605000000000018,-62.52499999999998,192.865,1559.82,17.730000000000018
10,643.0,2263.77,1685.92,0.744739969166479,55.40350000000001,32.76580000000001,10.128100000000018,-12.5096,-35.147299999999994,-57.78499999999999,10.128100000000018,2344.639,658.719
10,797.0,1706.73,1724.42,1.0103648497419042,87.1055,70.0382,52.97090000000001,35.903600000000004,18.836300000000005,1.7690000000000055,52.97090000000001,1954.711,230.29099999999994
12,657.0,322.5,1113.16,3.4516589147286822,79.32583333333334,76.63833333333334,73.95083333333334,71.26333333333334,68.57583333333334,65.88833333333334,73.95083333333334,1053.75,59.41000000000008
8,177.0,486.06,751.58,1.546270007817965,63.56875000000001,57.49300000000001,51.41725000000001,45.3415,39.265750000000004,33.190000000000005,51.41725000000001,1052.242,300.6619999999999
2,222.0,456.24,437.4,0.9587059442398737,104.63999999999999,81.828,59.01599999999999,36.20399999999998,13.391999999999967,-9.420000000000016,59.01599999999999,687.3679999999999,249.96799999999996
3,555.0,2342.76,1458.63,0.6226117912206116,95.75,17.657999999999976,-60.43399999999997,-138.52600000000007,-216.61800000000008,-294.71000000000004,-60.43399999999997,2041.932,583.3019999999999
2,785.0,1964.63,1522.76,0.7750874210411121,270.22249999999997,171.99099999999999,73.7595,-24.472000000000094,-122.70350000000008,-220.93500000000006,73.7595,1743.241,220.481
5,104.0,281.67,464.68,1.6497319558348422,64.769,59.1356,53.502199999999995,47.8688,42.2354,36.602,53.502199999999995,807.169,342.489
1,673.0,2026.16,1372.83,0.6775526118371697,359.7499999999999,157.13400000000001,-45.48199999999997,-248.09800000000018,-450.71400000000017,-653.3300000000002,-45.48199999999997,1664.312,291.48199999999997
10,877.0,1711.12,1897.37,1.1088468371592874,104.181,87.06980000000001,69.9586,52.84739999999999,35.73619999999998,18.625,69.9586,1957.7839999999999,60.41399999999999
1,250.0,1300.17,1145.33,0.8809078812770637,495.2449999999999,365.22799999999995,235.2109999999999,105.19399999999973,-24.823000000000093,-154.84000000000015,235.2109999999999,1156.1190000000001,10.789000000000215
1,467.0,296.49,221.23,0.746163445647408,72.98499999999999,43.335999999999984,13.686999999999983,-15.962000000000018,-45.61100000000002,-75.26000000000002,13.686999999999983,453.543,232.31300000000002
10,1026.0,828.82,1865.67,2.250995391037861,145.126,136.83780000000002,128.5496,120.26140000000001,111.97319999999999,103.68499999999999,128.5496,1340.174,525.4960000000001
11,1106.0,2250.54,2050.62,0.9111679863499427,84.12272727272726,63.663272727272734,43.20381818181818,22.744363636363627,2.2849090909090717,-18.174545454545463,43.20381818181818,2389.3779999999997,338.7579999999998
12,452.0,816.56,1243.1,1.5223621044381306,69.56833333333333,62.763666666666666,55.959,49.15433333333332,42.34966666666666,35.544999999999995,55.959,1399.5919999999999,156.49199999999996
14,865.0,2497.16,1885.87,0.7552059139182111,45.520714285714284,27.683857142857146,9.847000000000012,-7.989857142857155,-25.826714285714292,-43.66357142857142,9.847000000000012,2686.0119999999997,800.1419999999998
8,107.0,2450.89,1468.19,0.5990436127284374,30.343125000000015,-0.29299999999997794,-30.92912499999997,-61.56524999999999,-92.20137499999998,-122.83749999999998,-30.92912499999997,2427.6229999999996,959.4329999999995
8,80.0,1092.18,1365.73,1.2504623779963009,102.455,88.80275,75.15050000000001,61.498249999999985,47.84599999999999,34.193749999999994,75.15050000000001,1476.5259999999998,110.79599999999982
8,945.0,766.98,1625.53,2.119390336123497,155.255,145.66775,136.0805,126.49324999999999,116.90599999999999,107.31875,136.0805,1248.886,376.644
13,1140.0,1607.8,2214.64,1.3774350043537753,108.51846153846152,96.15076923076923,83.78307692307693,71.41538461538461,59.0476923076923,46.67999999999999,83.78307692307693,2061.46,153.17999999999984
2,636.0,1438.19,1435.96,0.9984494399210118,358.4325,286.523,214.61350000000004,142.70399999999995,70.79449999999997,-1.115000000000009,214.61350000000004,1374.733,61.22700000000009
14,865.0,1422.11,1921.18,1.3509362848162239,86.4375,76.27957142857144,66.12164285714287,55.963714285714296,45.805785714285726,35.647857142857156,66.12164285714287,1933.4769999999999,12.296999999999798
12,482.0,1710.47,1746.74,1.0212046981239074,74.29208333333334,60.038166666666676,45.78425000000001,31.530333333333317,17.276416666666666,3.0224999999999986,45.78425000000001,2025.329,278.58899999999994
2,68.0,756.61,648.53,0.8571522977491706,135.11249999999998,97.28199999999998,59.45150000000001,21.62099999999998,-16.209500000000048,-54.04000000000002,59.45150000000001,897.627,249.09699999999998
14,512.0,526.84,1306.64,2.480145774808291,74.51571428571428,70.75257142857143,66.98942857142858,63.22628571428572,59.46314285714286,55.7,66.98942857142858,1306.788,0.14799999999991087
14,1001.0,1647.24,2080.0,1.2627182438503193,89.74142857142859,77.97542857142857,66.20942857142857,54.44342857142856,42.677428571428564,30.91142857142857,66.20942857142857,2091.068,11.068000000000211
1,547.0,573.6,616.27,1.0743898186889818,329.46999999999997,272.10999999999996,214.75,157.38999999999993,100.02999999999997,42.66999999999996,214.75,647.52,31.25
10,5.0,1338.9,1610.25,1.202666367913959,94.08,80.691,67.30199999999999,53.91299999999999,40.52399999999998,27.13499999999999,67.30199999999999,1697.23,86.98000000000002
3,1158.0,1107.4,1361.3,1.2292757811089037,269.2,232.28666666666663,195.3733333333333,158.45999999999995,121.54666666666662,84.63333333333328,195.3733333333333,1177.18,184.1199999999999
1,993.0,1143.58,1328.85,1.1620087794469998,757.06,642.702,528.344,413.9859999999999,299.62799999999993,185.26999999999998,528.344,1046.5059999999999,282.34400000000005
6,378.0,837.63,1215.96,1.4516672038967087,132.8575,118.897,104.93650000000001,90.976,77.01550000000002,63.05500000000001,104.93650000000001,1294.341,78.38099999999986
11,1156.0,2231.86,1988.56,0.8909877859722384,79.32999999999998,59.04036363636363,38.750727272727275,18.461090909090878,-1.8285454545454782,-22.118181818181835,38.750727272727275,2376.3019999999997,387.74199999999973
5,1050.0,882.86,1430.04,1.6197811657567451,197.72199999999998,180.0648,162.4076,144.75039999999998,127.09319999999998,109.43599999999999,162.4076,1228.002,202.038
8,836.0,735.52,1606.63,2.1843457689797696,154.85875000000001,145.66475000000003,136.47075,127.27675,118.08275000000002,108.88875000000002,136.47075,1226.864,379.7660000000001
11,654.0,1516.42,1870.43,1.2334511546932907,101.11090909090909,87.32527272727273,73.53963636363638,59.75399999999999,45.96836363636364,32.18272727272727,73.53963636363638,1875.494,5.063999999999851
8,633.0,1308.36,1639.12,1.2528050383686447,123.11749999999999,106.76299999999999,90.4085,74.054,57.6995,41.345,90.4085,1627.8519999999999,11.268000000000029
12,713.0,1642.01,1873.19,1.1407908599825825,87.68208333333332,73.99866666666668,60.31525000000001,46.631833333333326,32.948416666666674,19.265000000000004,60.31525000000001,1977.407,104.21699999999987
5,96.0,1105.47,1312.16,1.1869702479488362,151.88500000000002,129.7756,107.66620000000003,85.5568,63.447400000000016,41.33800000000001,107.66620000000003,1383.829,71.66899999999987
7,1054.0,576.47,1344.18,2.331743195656322,150.84928571428574,142.614,134.3787142857143,126.14342857142857,117.90814285714285,109.67285714285715,134.3787142857143,1180.529,163.65100000000007
12,495.0,1948.13,1831.92,0.9403479233932027,71.48791666666666,55.25350000000001,39.019083333333334,22.784666666666663,6.550249999999987,-9.68416666666667,39.019083333333334,2191.691,359.77099999999973
1,1068.0,2011.28,1421.45,0.7067389920846426,415.81000000000006,214.68200000000002,13.554000000000087,-187.57400000000007,-388.702,-589.8299999999999,13.554000000000087,1653.896,232.4459999999999
7,1000.0,1620.46,1971.23,1.2164632264912432,165.85714285714286,142.7077142857143,119.55828571428573,96.40885714285712,73.25942857142857,50.11,119.55828571428573,1911.322,59.90800000000013
13,855.0,1798.75,1951.77,1.0850701876302988,80.95346153846154,67.11692307692307,53.28038461538461,39.44384615384615,25.607307692307693,11.770769230769229,53.28038461538461,2195.125,243.35500000000002
8,544.0,1279.51,1483.77,1.159639236895374,105.501875,89.508,73.514125,57.52024999999999,41.526375,25.5325,73.514125,1607.657,123.88699999999994
11,816.0,544.99,1077.12,1.9764032367566375,73.14772727272727,68.19327272727273,63.238818181818175,58.28436363636363,53.329909090909084,48.37545454545454,63.238818181818175,1195.493,118.37300000000005
5,1080.0,2383.82,1664.76,0.6983580975073621,94.56999999999998,46.89359999999997,-0.7827999999999975,-48.45920000000005,-96.13560000000003,-143.81200000000004,-0.7827999999999975,2278.674,613.914
8,1124.0,1908.69,1833.27,0.9604859877717178,109.865625,86.007,62.148375000000016,38.28974999999997,14.43112499999998,-9.427500000000009,62.148375000000016,2048.0829999999996,214.81299999999965
3,29.0,1632.85,1269.1,0.7772299966316563,150.89166666666665,96.46333333333332,42.035000000000004,-12.393333333333354,-66.82166666666672,-121.25,42.035000000000004,1544.995,275.895
6,470.0,2235.72,1628.6,0.7284454225037125,85.12333333333333,47.861333333333356,10.599333333333371,-26.662666666666684,-63.92466666666667,-101.18666666666665,10.599333333333371,2273.004,644.404
7,287.0,2293.5,1558.09,0.6793503379114889,58.76285714285713,25.99857142857143,-6.765714285714272,-39.53000000000004,-72.29428571428573,-105.05857142857144,-6.765714285714272,2382.45,824.3599999999999
4,72.0,1367.29,1302.97,0.9529580410885767,154.83125,120.64900000000003,86.46675000000002,52.28449999999998,18.102250000000026,-16.079999999999984,86.46675000000002,1437.103,134.13300000000004
6,344.0,233.31,800.18,3.4296858257254295,113.92083333333333,110.03233333333333,106.14383333333332,102.25533333333333,98.36683333333332,94.47833333333331,106.14383333333332,871.317,71.13700000000006
8,801.0,1241.21,1780.65,1.4346081646135627,145.005625,129.4905,113.97537500000001,98.46025,82.94512499999999,67.43,113.97537500000001,1580.847,199.8030000000001
5,629.0,484.34,1029.87,2.1263368707932444,157.54,147.85319999999996,138.16639999999998,128.47959999999998,118.79279999999999,109.106,138.16639999999998,949.038,80.83199999999988
11,327.0,961.08,1356.46,1.4113913513963459,79.62909090909092,70.892,62.15490909090909,53.417818181818184,44.68072727272727,35.943636363636365,62.15490909090909,1486.7559999999999,130.29599999999982
14,94.0,105.94,1180.63,11.144326977534455,80.54714285714286,79.79042857142858,79.0337142857143,78.27700000000002,77.52028571428572,76.76357142857144,79.0337142857143,1012.158,168.4720000000001
4,1113.0,2103.82,1695.08,0.8057153178503863,160.79249999999996,108.19699999999995,55.60149999999999,3.005999999999915,-49.589500000000044,-102.18500000000006,55.60149999999999,1952.674,257.59400000000005
14,267.0,2090.21,1968.4,0.9417235588768593,65.94964285714286,51.01957142857144,36.08950000000001,21.15942857142857,6.229357142857144,-8.700714285714282,36.08950000000001,2401.147,432.74699999999984
1,979.0,1292.54,1313.53,1.016239342689588,667.26,538.006,408.75200000000007,279.49800000000005,150.24399999999991,20.99000000000001,408.75200000000007,1150.7779999999998,162.75200000000018
10,625.0,519.94,1229.41,2.3645228295572567,96.944,91.74460000000002,86.5452,81.34580000000001,76.1464,70.947,86.5452,1123.958,105.452
14,457.0,848.61,1492.64,1.7589234159390061,76.30964285714286,70.24814285714287,64.18664285714287,58.12514285714286,52.06364285714286,46.002142857142864,64.18664285714287,1532.027,39.386999999999944
11,398.0,723.39,1154.77,1.5963311629964474,72.09772727272728,65.52145454545455,58.94518181818182,52.36890909090909,45.792636363636355,39.21636363636364,58.94518181818182,1320.373,165.60300000000007
14,68.0,438.96,866.76,1.9745762711864407,46.23428571428571,43.09885714285714,39.96342857142857,36.827999999999996,33.69257142857143,30.557142857142857,39.96342857142857,1245.272,378.51199999999994
3,769.0,2497.93,1587.8,0.6356463151489433,112.94500000000001,29.680666666666713,-53.58366666666658,-136.84800000000004,-220.11233333333325,-303.3766666666666,-53.58366666666658,2150.5509999999995,562.7509999999995
13,694.0,1054.31,1815.02,1.7215240299342698,99.06653846153846,90.95646153846155,82.84638461538462,74.73630769230769,66.62623076923077,58.51615384615385,82.84638461538462,1674.0169999999998,141.00300000000016
12,1088.0,1977.91,1883.21,0.9521211784156003,74.52125,58.038666666666664,41.55608333333333,25.073499999999985,8.590916666666658,-7.89166666666667,41.55608333333333,2212.5370000000003,329.3270000000002
9,101.0,950.23,1281.64,1.348768192963809,89.6138888888889,79.05577777777779,68.49766666666669,57.93955555555556,47.381444444444455,36.823333333333345,68.49766666666669,1421.161,139.52099999999996
1,170.0,2452.85,1209.08,0.49292863403795584,-17.345000000000027,-262.6299999999999,-507.91499999999996,-753.2,-998.4850000000001,-1243.77,-507.91499999999996,1962.995,753.915
12,1135.0,475.95,1447.39,3.0410547326399833,100.78458333333334,96.81833333333334,92.85208333333334,88.88583333333334,84.91958333333334,80.95333333333333,92.85208333333334,1161.165,286.22500000000014
3,1109.0,2092.26,1436.66,0.6866546222744783,130.17666666666665,60.43466666666669,-9.307333333333341,-79.04933333333338,-148.79133333333343,-218.5333333333334,-9.307333333333341,1866.582,429.922
7,753.0,358.13,1084.79,3.029039734174741,129.3892857142857,124.27314285714286,119.157,114.04085714285713,108.92471428571427,103.80857142857143,119.157,1027.691,57.09899999999993
2,521.0,467.19,667.85,1.4295040561655858,217.1275,193.76800000000003,170.40850000000003,147.049,123.68950000000001,100.33000000000001,170.40850000000003,695.0329999999999,27.18299999999988
12,1003.0,983.23,1996.18,2.0302269052002075,125.38041666666668,117.18683333333335,108.99325,100.79966666666667,92.60608333333334,84.41250000000001,108.99325,1516.261,479.9190000000001
3,269.0,708.05,799.12,1.1286208601087495,148.365,124.76333333333334,101.16166666666669,77.56000000000002,53.958333333333336,30.356666666666683,101.16166666666669,897.635,98.51499999999999
14,646.0,2418.19,1931.21,0.7986179746008378,51.57964285714286,34.30685714285715,17.034071428571433,-0.23871428571429273,-17.511500000000005,-34.784285714285716,17.034071428571433,2630.733,699.5230000000001
14,1153.0,346.58,1292.93,3.7305384038317273,79.97428571428573,77.49871428571429,75.02314285714286,72.54757142857143,70.072,67.59642857142858,75.02314285714286,1180.606,112.32400000000007
4,18.0,289.06,380.88,1.3176503148135335,59.0875,51.861,44.6345,37.407999999999994,30.1815,22.955,44.6345,682.342,301.462
13,1167.0,1074.36,2197.33,2.0452455415317026,127.70384615384616,119.43953846153846,111.17523076923077,102.91092307692308,94.64661538461539,86.38230769230769,111.17523076923077,1688.052,509.278
1,1113.0,1536.0,1403.6,0.9138020833333332,635.5999999999999,482.0,328.4000000000001,174.79999999999973,21.199999999999818,-132.4000000000001,328.4000000000001,1321.1999999999998,82.40000000000009
6,930.0,1907.95,1788.75,0.9375245682538851,139.12916666666666,107.33,75.53083333333332,43.73166666666665,11.932500000000005,-19.866666666666674,75.53083333333332,2043.565,254.81500000000005
